clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
AS,38,158,2,2,0.98,0.95,0.9875,0.95,0.96875,40
MR,40,159,1,0,0.995,1.0,0.99375,0.975609756097561,0.996875,40
MS,39,156,4,1,0.975,0.975,0.975,0.9069767441860465,0.975,40
MVP,35,159,1,5,0.97,0.875,0.99375,0.9722222222222222,0.934375,40
PROMEDIO_MACRO,192,792,8,8,0.984,0.9600000000000002,0.99,0.960961744501166,0.975,200
