indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_0db,N,New_N_001.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.35666815773178173,6x212,0.035665999981574714,30,0.2319391270407645,0.27479313687492435,0.02600790001451969,13,0.23247174400307527,0.2836981543070806,0.005581599893048406,6,0.2017849575321045,0.3037617117923138,0.003003199934028089
1,SNR_0db,N,New_N_002.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.3519821560645023,6x212,0.034615600015968084,30,0.23152941650886613,0.29144132881619245,0.02535350003745407,13,0.2203959066805295,0.30941918439574073,0.005506700021214783,6,0.18627883876006382,0.32052487062163587,0.0029285999480634928
2,SNR_0db,N,New_N_003.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.35822809382796333,6x212,0.033860100083984435,30,0.23549841389487558,0.2894098577297626,0.02438730001449585,13,0.22469008462207196,0.2985589329100911,0.005503099993802607,6,0.19020616376093355,0.3073891660379032,0.002982200006954372
3,SNR_0db,N,New_N_004.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.3572951431170163,6x212,0.03608160000294447,30,0.2344103083636721,0.29183817477909635,0.02705120004247874,13,0.23062702438118704,0.30430636217349144,0.005104399984702468,6,0.19537621476902525,0.30524570171708504,0.0029953999910503626
4,SNR_0db,N,New_N_005.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.35312731264853403,6x212,0.03331119997892529,30,0.2327521074389345,0.2859699094334182,0.02363599999807775,13,0.22202847313561203,0.2971409942822561,0.005428300006315112,6,0.19274595056783428,0.3215254472447621,0.0030069000786170363
5,SNR_0db,N,New_N_006.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.3606845656203079,6x212,0.036460199975408614,30,0.23319042920242825,0.28471562301623987,0.02707339997868985,13,0.2352636977329782,0.2881589134475705,0.005063800024800003,6,0.19155083746009982,0.30199140711544736,0.0029259000439196825
6,SNR_0db,N,New_N_007.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.36164238069367655,6x212,0.0352083999896422,30,0.23371779133173268,0.2882299267841913,0.02620229998137802,13,0.22585385516352954,0.29463538754487556,0.004933399963192642,6,0.1978882851898693,0.29119430925398604,0.0028803000459447503
7,SNR_0db,N,New_N_008.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.3585484213781995,6x212,0.03640870004892349,30,0.2301582945973828,0.28435883039146836,0.026549099944531918,13,0.2277400338822597,0.29914360887963215,0.005043699988164008,6,0.19523399069382158,0.2962999200091669,0.0032432000152766705
8,SNR_0db,N,New_N_009.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.3572392289361068,6x212,0.03356900007929653,30,0.2327187851168507,0.2819765414458806,0.024193899938836694,13,0.22785942940626142,0.30102102824740695,0.004902400076389313,6,0.19515661927509134,0.3021416338677983,0.003390899975784123
9,SNR_0db,N,New_N_010.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.35886237476738103,6x212,0.03446390002500266,30,0.23320124322163133,0.2861631660864303,0.02508189994841814,13,0.2265764916578547,0.30098117726870566,0.0051596000557765365,6,0.1974043201356228,0.3184696062194242,0.0033597000874578953
10,SNR_0db,N,New_N_011.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.3613438239804105,6x212,0.03565039997920394,30,0.23253582179414278,0.2904429364873377,0.025826800032518804,13,0.2276588169074705,0.295399970122137,0.005695900064893067,6,0.19441107379882805,0.29352432149290786,0.0033011999912559986
11,SNR_0db,N,New_N_012.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.3603815489844425,6x212,0.034445099998265505,30,0.23617669049680765,0.2825130903521518,0.025035599945113063,13,0.22839402992484262,0.2819619130574077,0.005539099918678403,6,0.19843501955416148,0.29727185484898516,0.0030588998924940825
12,SNR_0db,N,New_N_013.wav,30-13-6,DeepONMF_H3,3,nndsvd,0.36196676083190965,6x212,0.03362090000882745,30,0.23067642271548874,0.2912447331479252,0.024328600033186376,13,0.22702338970549124,0.2979373882458573,0.0055158999748528,6,0.1952130657497102,0.2852438990159643,0.0030005999142304063
