clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,37,157,3,3,0.97,0.925,0.98125,0.925,0.953125,40
AS,35,134,26,5,0.845,0.875,0.8375,0.5737704918032787,0.85625,40
MR,30,153,7,10,0.915,0.75,0.95625,0.8108108108108109,0.853125,40
MS,32,136,24,8,0.84,0.8,0.85,0.5714285714285714,0.825,40
MVP,3,157,3,37,0.8,0.075,0.98125,0.5,0.528125,40
PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.6762019748085322,0.803125,200
