distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
11-5-4,3,KNN,DeepONMF_H3,1,158,34,6,2,0.96,0.9875,0.85,0.9634146341463414,0.91875
11-5-4,3,KNN,DeepONMF_H3,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
11-5-4,3,KNN,DeepONMF_H3,3,156,32,8,4,0.94,0.975,0.8,0.9512195121951219,0.8875
11-5-4,3,KNN,DeepONMF_H3,4,157,34,6,3,0.955,0.98125,0.85,0.9631901840490797,0.9156249999999999
11-5-4,3,KNN,DeepONMF_H3,5,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
11-5-4,3,KNN,DeepONMF_W,1,151,30,10,9,0.905,0.94375,0.75,0.937888198757764,0.846875
11-5-4,3,KNN,DeepONMF_W,2,150,31,9,10,0.905,0.9375,0.775,0.9433962264150944,0.85625
11-5-4,3,KNN,DeepONMF_W,3,149,33,7,11,0.91,0.93125,0.825,0.9551282051282052,0.878125
11-5-4,3,KNN,DeepONMF_W,4,142,30,10,18,0.86,0.8875,0.75,0.9342105263157895,0.81875
11-5-4,3,KNN,DeepONMF_W,5,151,35,5,9,0.93,0.94375,0.875,0.967948717948718,0.909375
11-5-4,3,SVM,DeepONMF_H3,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
11-5-4,3,SVM,DeepONMF_H3,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
11-5-4,3,SVM,DeepONMF_H3,3,155,38,2,5,0.965,0.96875,0.95,0.9872611464968153,0.959375
11-5-4,3,SVM,DeepONMF_H3,4,154,35,5,6,0.945,0.9625,0.875,0.9685534591194969,0.91875
11-5-4,3,SVM,DeepONMF_H3,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
11-5-4,3,SVM,DeepONMF_W,1,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
11-5-4,3,SVM,DeepONMF_W,2,144,38,2,16,0.91,0.9,0.95,0.9863013698630136,0.925
11-5-4,3,SVM,DeepONMF_W,3,150,37,3,10,0.935,0.9375,0.925,0.9803921568627451,0.93125
11-5-4,3,SVM,DeepONMF_W,4,144,38,2,16,0.91,0.9,0.95,0.9863013698630136,0.925
11-5-4,3,SVM,DeepONMF_W,5,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
11-5-4,3,UjaNet,DeepONMF_H3,1,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
11-5-4,3,UjaNet,DeepONMF_H3,2,160,40,0,0,1.0,1.0,1.0,1.0,1.0
11-5-4,3,UjaNet,DeepONMF_H3,3,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
11-5-4,3,UjaNet,DeepONMF_H3,4,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
11-5-4,3,UjaNet,DeepONMF_H3,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
11-5-4,3,UjaNet,DeepONMF_W,1,151,39,1,9,0.95,0.94375,0.975,0.993421052631579,0.959375
11-5-4,3,UjaNet,DeepONMF_W,2,157,34,6,3,0.955,0.98125,0.85,0.9631901840490797,0.9156249999999999
11-5-4,3,UjaNet,DeepONMF_W,3,151,37,3,9,0.94,0.94375,0.925,0.9805194805194806,0.934375
11-5-4,3,UjaNet,DeepONMF_W,4,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
11-5-4,3,UjaNet,DeepONMF_W,5,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
