,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.0,1.0
AS,0.0,96.0,2.0,1.0,1.0
MR,3.0,6.0,86.0,3.5000000000000004,1.5
MS,0.5,1.0,1.0,94.0,3.5000000000000004
MVP,3.0,3.5000000000000004,1.5,3.0,89.0
