,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.5,0.0
AS,0.0,96.5,2.5,0.0,1.0
MR,1.5,2.0,93.5,2.0,1.0
MS,0.0,1.0,1.5,94.5,3.0
MVP,3.5000000000000004,3.0,1.0,2.0,90.5
