,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,1,0,0
real_AS,0,39,1,0,0
real_MR,2,1,35,1,1
real_MS,0,1,0,36,3
real_MVP,2,3,0,0,35
