distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
18-12-7,3,KNN,DeepONMF_H3,1,155,31,9,5,0.93,0.96875,0.775,0.9451219512195121,0.871875
18-12-7,3,KNN,DeepONMF_H3,2,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
18-12-7,3,KNN,DeepONMF_H3,3,155,27,13,5,0.91,0.96875,0.675,0.9226190476190477,0.821875
18-12-7,3,KNN,DeepONMF_H3,4,154,35,5,6,0.945,0.9625,0.875,0.9685534591194969,0.91875
18-12-7,3,KNN,DeepONMF_H3,5,158,31,9,2,0.945,0.9875,0.775,0.9461077844311377,0.8812500000000001
18-12-7,3,KNN,DeepONMF_W,1,142,37,3,18,0.895,0.8875,0.925,0.9793103448275862,0.90625
18-12-7,3,KNN,DeepONMF_W,2,149,34,6,11,0.915,0.93125,0.85,0.9612903225806452,0.890625
18-12-7,3,KNN,DeepONMF_W,3,141,36,4,19,0.885,0.88125,0.9,0.9724137931034482,0.890625
18-12-7,3,KNN,DeepONMF_W,4,143,35,5,17,0.89,0.89375,0.875,0.9662162162162162,0.884375
18-12-7,3,KNN,DeepONMF_W,5,145,36,4,15,0.905,0.90625,0.9,0.9731543624161074,0.903125
18-12-7,3,SVM,DeepONMF_H3,1,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
18-12-7,3,SVM,DeepONMF_H3,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
18-12-7,3,SVM,DeepONMF_H3,3,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
18-12-7,3,SVM,DeepONMF_H3,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
18-12-7,3,SVM,DeepONMF_H3,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
18-12-7,3,SVM,DeepONMF_W,1,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
18-12-7,3,SVM,DeepONMF_W,2,149,37,3,11,0.93,0.93125,0.925,0.9802631578947368,0.9281250000000001
18-12-7,3,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
18-12-7,3,SVM,DeepONMF_W,4,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
18-12-7,3,SVM,DeepONMF_W,5,147,36,4,13,0.915,0.91875,0.9,0.9735099337748344,0.909375
18-12-7,3,UjaNet,DeepONMF_H3,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
18-12-7,3,UjaNet,DeepONMF_H3,2,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
18-12-7,3,UjaNet,DeepONMF_H3,3,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
18-12-7,3,UjaNet,DeepONMF_H3,4,159,35,5,1,0.97,0.99375,0.875,0.9695121951219512,0.934375
18-12-7,3,UjaNet,DeepONMF_H3,5,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
18-12-7,3,UjaNet,DeepONMF_W,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
18-12-7,3,UjaNet,DeepONMF_W,2,156,38,2,4,0.97,0.975,0.95,0.9873417721518988,0.9624999999999999
18-12-7,3,UjaNet,DeepONMF_W,3,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
18-12-7,3,UjaNet,DeepONMF_W,4,157,40,0,3,0.985,0.98125,1.0,1.0,0.990625
18-12-7,3,UjaNet,DeepONMF_W,5,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
