indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,original,N,New_N_001.wav,10-6,DeepONMF_H2,2,nndsvd,0.1307559225031118,6x212,0.02006100001744926,10,0.08307367076087013,0.2880466581419741,0.01548870000988245,6,0.06046082264075138,0.2985510509738186,0.0037064000498503447
1,original,N,New_N_002.wav,10-6,DeepONMF_H2,2,nndsvd,0.12807189907310332,6x212,0.02004760003183037,10,0.07754072743080838,0.267898499135348,0.01582189998589456,6,0.06081930472125492,0.274943054675707,0.003499199985526502
2,original,N,New_N_003.wav,10-6,DeepONMF_H2,2,nndsvd,0.132948803862903,6x212,0.02046570007223636,10,0.08061334908874908,0.2608357932456679,0.015073000104166567,6,0.06480585662554203,0.2261034043243119,0.003978899912908673
3,original,N,New_N_004.wav,10-6,DeepONMF_H2,2,nndsvd,0.12860204723346735,6x212,0.019783499999903142,10,0.07997055673848953,0.29900487547502974,0.014977999962866306,6,0.06029963843097552,0.30082450092499435,0.003920600051060319
4,original,N,New_N_005.wav,10-6,DeepONMF_H2,2,nndsvd,0.12988780008886383,6x212,0.01794819999486208,10,0.08073440287714456,0.2911553482317909,0.013983799959532917,6,0.06108909873547255,0.3108300127050704,0.003189600072801113
5,original,N,New_N_006.wav,10-6,DeepONMF_H2,2,nndsvd,0.13130463437137624,6x212,0.018193600000813603,10,0.08499274845668904,0.2934755479830352,0.01452979992609471,6,0.059170085973434754,0.2705320131737656,0.002891999902203679
6,original,N,New_N_007.wav,10-6,DeepONMF_H2,2,nndsvd,0.12967498538265412,6x212,0.01760279992595315,10,0.07723549016035852,0.25740656431917347,0.01379349990747869,6,0.06505826697273165,0.29080469364748274,0.0029882999369874597
7,original,N,New_N_008.wav,10-6,DeepONMF_H2,2,nndsvd,0.13010813780404967,6x212,0.01792749995365739,10,0.07881585021701931,0.26091883069905675,0.014287899946793914,6,0.06399572762054206,0.3033676442848391,0.0028464999049901962
8,original,N,New_N_009.wav,10-6,DeepONMF_H2,2,nndsvd,0.13127161995125788,6x212,0.0171865999000147,10,0.07972374295882892,0.25648160939630105,0.013316800002939999,6,0.0653298386350271,0.22126011465258488,0.003224099986255169
9,original,N,New_N_010.wav,10-6,DeepONMF_H2,2,nndsvd,0.13853647934012095,6x212,0.017996000009588897,10,0.08758594559282158,0.26390982917491285,0.013948200037702918,6,0.06907999746657059,0.2534393342525773,0.003301299992017448
10,original,N,New_N_011.wav,10-6,DeepONMF_H2,2,nndsvd,0.1297654615705336,6x212,0.017467100056819618,10,0.07794445151284592,0.2889708399334668,0.013529099989682436,6,0.06401383862045268,0.29220964364351865,0.002996700000949204
11,original,N,New_N_012.wav,10-6,DeepONMF_H2,2,nndsvd,0.1278872099884886,6x212,0.019039500039070845,10,0.07752976468972046,0.2904592010900346,0.014338699984364212,6,0.06338892815781676,0.3016918083227979,0.00395729998126626
12,original,N,New_N_013.wav,10-6,DeepONMF_H2,2,nndsvd,0.13239789674754843,6x212,0.01833930006250739,10,0.08452228087791724,0.2636680086438909,0.014024199917912483,6,0.06164457645902452,0.33562764017979246,0.0036942000733688474
