,N,AS,MR,MS,MVP
N,96.0,0.0,0.5,0.5,3.0
AS,0.0,93.5,5.0,0.5,1.0
MR,3.5000000000000004,6.0,87.5,2.0,1.0
MS,0.5,0.5,1.0,95.5,2.5
MVP,2.5,2.5,4.0,2.5,88.5
