,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,2,0,1,1
real_AS,0,38,0,1,1
real_MR,0,3,32,5,0
real_MS,2,7,1,29,1
real_MVP,5,1,1,2,31
