,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,2,0
real_AS,0,23,4,10,3
real_MR,0,6,29,5,0
real_MS,2,4,0,32,2
real_MVP,9,4,3,3,21
