,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,3,0
real_AS,0,28,5,7,0
real_MR,0,5,29,6,0
real_MS,1,6,0,28,5
real_MVP,11,4,2,1,22
