,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,31,1,0,3,5
real_AS,0,33,1,4,2
real_MR,1,12,25,2,0
real_MS,4,16,1,16,3
real_MVP,7,6,3,2,22
