,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,1,1,2
real_AS,0,35,0,5,0
real_MR,2,10,22,5,1
real_MS,5,15,0,17,3
real_MVP,11,4,3,2,20
