,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,0,0,2,4
real_AS,0,35,0,5,0
real_MR,1,7,27,4,1
real_MS,7,16,2,15,0
real_MVP,9,5,2,5,19
