,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.5,0.5
AS,0.0,95.0,3.5000000000000004,0.5,1.0
MR,0.0,3.5000000000000004,93.0,3.0,0.5
MS,0.0,1.5,1.5,94.0,3.0
MVP,3.0,3.5000000000000004,1.5,3.0,89.0
