,N,AS,MR,MS,MVP
N,96.5,0.0,0.0,1.0,2.5
AS,0.5,92.5,4.0,0.5,2.5
MR,1.5,6.0,89.5,2.0,1.0
MS,0.5,0.0,1.5,93.5,4.5
MVP,2.5,3.0,1.0,2.0,91.5
