epoca,loss_train,loss_val
1,1.2680236650140662,0.662081241607666
2,0.7523933986299917,0.44786861538887024
3,0.6236156797722766,0.4033631980419159
4,0.4817034619811334,0.3053855895996094
5,0.4324527476963244,0.2952185273170471
6,0.31159810440026614,0.27861660718917847
7,0.2571721822023392,0.2035924196243286
8,0.20222599005424663,0.2613041400909424
9,0.1566645845672802,0.21959041059017181
10,0.13717524812703855,0.2068319171667099
11,0.1423394458588997,0.22473517060279846
12,0.1095791059717732,0.18396560847759247
13,0.12479759324464555,0.25056496262550354
14,0.1048404294507284,0.20633359253406525
15,0.08784174148949157,0.21755264699459076
16,0.05991079368457002,0.223786398768425
17,0.04662478090248394,0.2602302134037018
18,0.046776543877154166,0.2456589639186859
19,0.06850859722104169,0.1629875898361206
20,0.04291133111186546,0.2344750463962555
21,0.03652393855334499,0.19730497896671295
22,0.02774169466666583,0.2060638815164566
23,0.015836943492774338,0.2592930495738983
24,0.011424236430517149,0.285638689994812
25,0.009895465262759803,0.30817675590515137
26,0.0116290733101136,0.34310686588287354
27,0.00486713839379598,0.3344228267669678
28,0.009327978841730854,0.3613409101963043
29,0.027620906325229032,0.23395074903964996
