,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.0,96.0,2.5,0.5,1.0
MR,0.0,5.0,92.0,2.0,1.0
MS,0.0,2.0,1.0,93.5,3.5000000000000004
MVP,3.5000000000000004,3.0,1.5,1.5,90.5
