,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,28,8,2,2
real_MR,0,3,35,2,0
real_MS,0,7,1,32,0
real_MVP,0,3,3,2,32
