epoca,loss_train,loss_val
1,1.5896132400161342,1.5528569221496582
2,1.4420242717391567,1.1929070949554443
3,1.0613859272316883,0.8965533375740051
4,0.940411704151254,0.8437766432762146
5,0.8898488079246721,0.8062711358070374
6,0.8230903399618048,0.7681168913841248
7,0.755275663576628,0.7319532632827759
8,0.694942792779521,0.7523364424705505
9,0.6911358190210242,0.7158834338188171
10,0.6704847800888514,0.6844342947006226
11,0.6583007370170794,0.6597704291343689
12,0.6600744834071711,0.6804555654525757
13,0.654911040475494,0.6713976860046387
14,0.6492083056976921,0.6594929695129395
15,0.6116502692824916,0.660196840763092
16,0.6117096378615028,0.6778175234794617
17,0.575119575779689,0.672037661075592
18,0.6143764531926105,0.6744886636734009
19,0.5712635368108749,0.6553720235824585
20,0.5995246497424025,0.6709153652191162
21,0.5760766789317131,0.6733201742172241
22,0.5987755491545326,0.6647863984107971
23,0.5617137653262991,0.6820518970489502
24,0.5771761061133522,0.6636942028999329
25,0.5692399791196773,0.6606305837631226
26,0.5748276216419119,0.6726052165031433
27,0.5452618061711914,0.6763870120048523
28,0.5729989425132149,0.6394160985946655
29,0.5459768681934005,0.6702429056167603
30,0.5495770565773311,0.6607091426849365
