,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,95.0,3.0,0.0,2.0
MR,0.5,3.0,94.0,1.5,1.0
MS,0.0,1.0,1.0,94.0,4.0
MVP,2.0,1.0,5.5,2.0,89.5
