base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
original,DeepONMF_H1,1,PROMEDIO_MACRO,196,796,4,4,0.992,0.9799999999999999,0.9949999999999999,0.9810465116279069,0.9875,200
original,DeepONMF_H1,2,PROMEDIO_MACRO,189,789,11,11,0.978,0.9450000000000001,0.9862500000000001,0.9454752970606629,0.965625,200
original,DeepONMF_H1,3,PROMEDIO_MACRO,186,786,14,14,0.9720000000000001,0.9299999999999999,0.9824999999999999,0.9322534269902691,0.95625,200
original,DeepONMF_H1,4,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.9887499999999999,0.9573754230365271,0.971875,200
original,DeepONMF_H1,5,PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.97,0.9924999999999999,0.9704578754578754,0.98125,200
