,N,AS,MR,MS,MVP
N,96.5,0.0,1.5,0.0,2.0
AS,0.5,95.5,1.5,0.5,2.0
MR,1.0,3.0,93.5,2.0,0.5
MS,0.0,1.5,1.5,93.0,4.0
MVP,1.5,2.5,1.5,2.0,92.5
