indice_interno,clase,archivo,error_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
21,N,New_N_022.wav,0.2166557250358255,9,0.0720693879928736,0.3682331414539586,0.0064422999857924,8,0.1510889774680213,0.2028772876949889,0.0026392000145278,7,0.2543454271200955,0.1516251869977587,0.0024503000313416
22,N,New_N_023.wav,0.201713830264808,9,0.0640238961542233,0.3005807951724118,0.0062576999771408,8,0.1525698845744774,0.1256233447406326,0.0039260999765247,7,0.1396298857587237,0.0934427663922025,0.002745000005234
23,N,New_N_024.wav,0.2103489851560369,9,0.076627083123444,0.3969184116407976,0.006305799994152,8,0.1968725232661512,0.2489929232665818,0.0033080999855883,7,0.2014741056631409,0.1996281538045414,0.0025191000313498
24,N,New_N_025.wav,0.2102516155929063,9,0.0800350891839282,0.3382333991087587,0.0061373999924398,8,0.1957421437118048,0.2169137646721919,0.0038017000188119,7,0.2488416258869544,0.2243264635913106,0.002577300008852
25,N,New_N_026.wav,0.2182440538066794,9,0.0778664627603851,0.2968601656492537,0.0059488000115379,8,0.1304458170606757,0.1995221737742882,0.0030585999484173,7,0.2086196073987931,0.1480172176628987,0.0024649999686516
26,N,New_N_027.wav,0.220441022608073,9,0.0803014791620995,0.2929895965622726,0.0061565000214613,8,0.172625674945422,0.1799358530348912,0.0024279000353999,7,0.1535900428047885,0.1464102139279491,0.0025106000248342
27,N,New_N_028.wav,0.2232968455543685,9,0.0756504904077691,0.365270663850812,0.0066136000095866,8,0.0980099125374381,0.2022675780743607,0.0024703000090084,7,0.2717681365879352,0.1685650143853919,0.0025190000305883
28,N,New_N_029.wav,0.2109121373794733,9,0.0841191928624457,0.3599126923703298,0.0068223000271245,8,0.1811359311042993,0.1718102370885876,0.0025381000014021,7,0.2141543738364133,0.1396839918752389,0.0025667999871075
29,N,New_N_030.wav,0.1984328958627141,9,0.0648999221797603,0.3701394827240991,0.0058643000083975,8,0.1734056395374411,0.1665888627692759,0.0025214999914169,7,0.1660381385205106,0.1470176491373295,0.0026035999762825
30,N,New_N_031.wav,0.2356807135226716,9,0.06727841854116,0.3529876353622204,0.0061636000173166,8,0.1659812268740543,0.2329215694788115,0.0032164000440388,7,0.2595245025228671,0.1733909977120402,0.0025642000255174
31,N,New_N_032.wav,0.2408403015274765,9,0.0784391099418893,0.3443280260707212,0.0061260999646037,8,0.1411733019331584,0.227159005503134,0.0025915000005625,7,0.2486719842214989,0.114761039271014,0.0024537000572308
32,N,New_N_033.wav,0.2116766070450882,9,0.0809135247207271,0.3165413116703509,0.0058079999871551,8,0.1792326876780975,0.1778669320699314,0.0027034999802708,7,0.1878373422371009,0.161639169614167,0.0025020000175572
33,N,New_N_034.wav,0.2101972019846976,9,0.0696027883367167,0.3114422040633612,0.005983900045976,8,0.131212708222342,0.1914373556315038,0.0024039999698288,7,0.2991884220365435,0.156605267832168,0.0025215999921783
34,N,New_N_035.wav,0.2043424987409687,9,0.0618273334348601,0.2984783584495741,0.007213800039608,8,0.1573254665496394,0.2096505692217656,0.0027386000147089,7,0.2330222208116573,0.1808394924787047,0.0028409999795258
35,N,New_N_036.wav,0.261552479364282,9,0.0634558613051549,0.3786610685882712,0.0103051000041887,8,0.1386201165266009,0.2144828966279043,0.005211700045038,7,0.242336177482402,0.1996822749870391,0.0065570999868214
36,N,New_N_037.wav,0.1901739180894587,9,0.0526567547580329,0.3533447112450971,0.0118537999805994,8,0.1281968203711333,0.1253932426306752,0.0060243000043556,7,0.1120370704038576,0.1063159671513593,0.0036550000077113
37,N,New_N_038.wav,0.210906758308198,9,0.0588856193140328,0.304659017838411,0.0079620000324212,8,0.0922056364523947,0.1350462478443261,0.0036881000269204,7,0.3153876568442917,0.0912003780159985,0.0029574999934993
38,N,New_N_039.wav,0.185116108309472,9,0.0536066046369968,0.3299823206858481,0.0076300000073388,8,0.1875890871570154,0.1286032709427437,0.003631800005678,7,0.1942358341824127,0.0864572196957268,0.0026859000208787
39,N,New_N_040.wav,0.2586571602493268,9,0.0561677618320711,0.2853173629542036,0.006349199975375,8,0.2367032610505985,0.1577878011641452,0.0026218999992124,7,0.2331573220559617,0.1072047673323566,0.0026675999979488
40,N,New_N_041.wav,0.2633246279505411,9,0.0565556492183141,0.4193910277545469,0.0071554000023752,8,0.1438720800605723,0.1455896552503454,0.0032040000078268,7,0.3087067342957123,0.1159595780958538,0.0026305000064894
41,N,New_N_042.wav,0.2116360811416719,9,0.0637905043439579,0.3594520383498832,0.006028999981936,8,0.1432706578592751,0.1612563312196308,0.0026460000080987,7,0.2089855209614321,0.1447392341624386,0.0026923000114038
42,N,New_N_043.wav,0.2329854106225634,9,0.0471936069369511,0.4350877216013711,0.0061547000077553,8,0.1575675025465884,0.1594415884143878,0.0037499999743886,7,0.2571313198862331,0.132210634738732,0.0027109999791719
43,N,New_N_044.wav,0.2029058612825142,9,0.0527999194358312,0.3855318013092714,0.0070096999988891,8,0.1238122784600905,0.1387785585725382,0.0028381000156514,7,0.1688216074258399,0.0958180638823816,0.0025317000108771
44,N,New_N_045.wav,0.192530090464299,9,0.0555039403585282,0.4408323682295368,0.006149299966637,8,0.1504544060218328,0.2064556551947318,0.0024042000295594,7,0.2024843205063812,0.176956124918673,0.002527100034058
45,N,New_N_046.wav,0.2171679440768628,9,0.0499315562629463,0.3283574764222365,0.0065473999711684,8,0.1401671431241503,0.1912009699259149,0.0031623999821022,7,0.2463246709692302,0.1854274830826839,0.0032729000085964
46,N,New_N_047.wav,0.2141727273350373,9,0.0603387818902302,0.3386022376519627,0.0069219999713823,8,0.1763849712287715,0.2007021829188288,0.0030255999881774,7,0.3199199798468305,0.1344806215945011,0.0026642000302672
47,N,New_N_048.wav,0.1909479212519609,9,0.0581532724575624,0.4073635801423574,0.0066081999684683,8,0.1568539359673051,0.1843608182268183,0.0026354999863542,7,0.175210597135596,0.1653087321491086,0.0026800000341609
48,N,New_N_049.wav,0.2399956456744541,9,0.0681421950922885,0.3910684534491566,0.0061205999809317,8,0.1625543752306658,0.153556256225881,0.0024836999946273,7,0.3367413765487997,0.1572585929434828,0.0025543000083416
49,N,New_N_050.wav,0.232313705825828,9,0.0694658525291528,0.4166070018685418,0.005995100014843,8,0.1925748323416221,0.1773548188188276,0.0029063000110909,7,0.2296767985750299,0.1494645251312148,0.0025068999966606
50,N,New_N_051.wav,0.1900718675665236,9,0.065594174390543,0.3918789069018837,0.0060911999898962,8,0.1759950096784718,0.1328175848981921,0.0024078999995253,7,0.1858182290460406,0.0959748045210514,0.0031741999555379
51,N,New_N_052.wav,0.1822545335866319,9,0.0564422479556685,0.3007988098490013,0.0064151000115089,8,0.1149948643744349,0.106641549019815,0.0029193999944254,7,0.2801677547521471,0.0931501292481037,0.0029537999653257
52,N,New_N_053.wav,0.2168210742617969,9,0.0635462193431051,0.3528800418615898,0.006596699997317,8,0.1468562831440399,0.154803036255213,0.0027171999681741,7,0.1596076277269883,0.1329408429058914,0.0028132000006735
53,N,New_N_054.wav,0.1943513548617334,9,0.0555528444936412,0.3852157006739868,0.0068078999756835,8,0.1529062010032294,0.1828046218730674,0.0031113000004552,7,0.1116069677836331,0.139862470234522,0.0028401000308804
54,N,New_N_055.wav,0.190883051802252,9,0.0619381160109645,0.413995718716216,0.0067694999743252,8,0.129267984777465,0.1872163301217268,0.003046500030905,7,0.2215815163862372,0.1221588927940614,0.002796999993734
55,N,New_N_056.wav,0.2008386073574122,9,0.0630863303445576,0.42425435317897,0.0068653000053018,8,0.1097558258028869,0.2254124724834439,0.0033121000160463,7,0.1965162237552298,0.1653672385183502,0.0027784000267274
56,N,New_N_057.wav,0.2777658086251781,9,0.051807961962449,0.3983029146585817,0.0063735000439919,8,0.108098380553482,0.1271855935803974,0.002595099969767,7,0.3101055027827885,0.0991005992888734,0.0026271999813616
57,N,New_N_058.wav,0.2055116966526533,9,0.0618266320913539,0.4505730714011332,0.0059841999900527,8,0.2236344982464192,0.2008935827208469,0.0029880999936722,7,0.1567393627536763,0.1800594124890636,0.0026950000319629
58,N,New_N_059.wav,0.1889076387228085,9,0.0597868893309474,0.3581790297183101,0.0063287999946624,8,0.1704766984354263,0.1209452795144697,0.0027311000158078,7,0.1156577744369042,0.0891623412170697,0.0026377000031061
59,N,New_N_060.wav,0.1861441779431191,9,0.0663765574972586,0.4307781394152298,0.0061902999877929,8,0.113257889030268,0.1793091379337433,0.0026809999835677,7,0.1547808953156082,0.1291450018756301,0.0025164999533444
60,N,New_N_061.wav,0.205808925334449,9,0.0550030048448224,0.4022897952882641,0.006184600002598,8,0.1282738388331415,0.1661733478674273,0.0024356000358238,7,0.2066014127199758,0.144837835143073,0.0025054000434465
61,N,New_N_062.wav,0.1819933252965035,9,0.0505606179489891,0.397114033230391,0.0062352000386454,8,0.1690129405746584,0.1788049599195395,0.0024245000095106,7,0.1853213477984258,0.1467911075160281,0.0024774000048637
62,N,New_N_063.wav,0.2015621319902323,9,0.0606029615216467,0.365309923980702,0.0058591000270098,8,0.0891565584915731,0.1558703517083246,0.0034825000329874,7,0.1993916928018082,0.1027635902016793,0.0024632000131532
63,N,New_N_064.wav,0.1848250989109017,9,0.0625991038157346,0.4828937335610941,0.00596380000934,8,0.1541373152239315,0.1820764850772746,0.003637499990873,7,0.1914303914984374,0.1509423670421203,0.0024470999487675
64,N,New_N_065.wav,0.1902752573040836,9,0.0618251548901884,0.3880389378735061,0.0063134999945759,8,0.1856159701881241,0.1885253039788836,0.0024291999870911,7,0.1600759125301196,0.1244233124184021,0.0024436000385321
65,N,New_N_066.wav,0.2267540955693446,9,0.0565077207592969,0.409575895198411,0.0063315999577753,8,0.1485312199393185,0.1707156549848671,0.002627299982123,7,0.304692188143842,0.1224478079693816,0.0026348999817855
66,N,New_N_067.wav,0.2726396667914839,9,0.0569800101975025,0.3605263577886347,0.0058796000084839,8,0.1733140056314944,0.1657676476566148,0.002377199998591,7,0.3525050479248644,0.1239711727361934,0.0024493000237271
67,N,New_N_068.wav,0.2104458721630175,9,0.0603681762565309,0.4116140044745981,0.0062054999871179,8,0.1435544560333114,0.1581127591339323,0.0034468999947421,7,0.2041352439395318,0.1455907483649828,0.0024129999801516
68,N,New_N_069.wav,0.2423563532079987,9,0.0622520386204798,0.3124322232766224,0.0061934999539516,8,0.1231908793974023,0.1886756324779823,0.0026576000382192,7,0.2941976346483694,0.179835684771944,0.0024341000244021
69,N,New_N_070.wav,0.2498917451958839,9,0.063753843407961,0.3523649130468389,0.0064134999993257,8,0.1542297479992902,0.1926819075990112,0.0028127999976277,7,0.2768196954277404,0.1184167744998778,0.0027541000163182
70,N,New_N_071.wav,0.2140500419057482,9,0.0691216181179532,0.4052780377023687,0.006149600027129,8,0.1914108654194041,0.1927809988918092,0.0026126999873667,7,0.2675104622740591,0.1186587954442533,0.0027124999905936
71,N,New_N_072.wav,0.2200141977002663,9,0.0677245134871202,0.3313943744106408,0.0062216999940574,8,0.1941977611244054,0.2128895444688532,0.0028906000079587,7,0.2285458309181366,0.1549854502435408,0.002590499992948
72,N,New_N_073.wav,0.2097600973486434,9,0.0593709294242127,0.3952257944607144,0.0060349000268615,8,0.1561696491806572,0.2457840059259981,0.0025523999938741,7,0.2426958806096361,0.1573976182555068,0.0025896000443026
73,N,New_N_074.wav,0.2123701635574889,9,0.0602934896591693,0.3934996953283017,0.0069076999789103,8,0.1205294135699962,0.243998485493624,0.0028282000566832,7,0.2332231532682749,0.1777215208147491,0.0025413999683223
74,N,New_N_075.wav,0.1884181117492794,9,0.0543405726761734,0.3946129021805002,0.0066380000207573,8,0.1909658246565041,0.2254408818598521,0.0024381999974139,7,0.1654172701625241,0.1963591935392476,0.0025614000041969
75,N,New_N_076.wav,0.2306361494484802,9,0.0635347574090374,0.3574925006822999,0.0059682999853976,8,0.1895200934110232,0.1948753309807014,0.0031518000178039,7,0.2445917993623461,0.1611941542656045,0.0025861000176519
76,N,New_N_077.wav,0.2141481535140426,9,0.0658396778188308,0.3381388182251367,0.0062404999625869,8,0.1886291445520153,0.1239227542092652,0.0028649000450968,7,0.2124480209931433,0.1200761098621464,0.0030934000387787
77,N,New_N_078.wav,0.1829542220645313,9,0.0682969972031145,0.3794840033473996,0.0058938000001944,8,0.1655201322658678,0.1810829109706657,0.0024697000044398,7,0.2016755791347576,0.1577831471444634,0.0027483999729156
78,N,New_N_079.wav,0.2041790082796962,9,0.0648878580958942,0.3498738082823746,0.0060107000172138,8,0.2059866267806278,0.1541902214464985,0.0024650999694131,7,0.1759066645265025,0.1174296067337366,0.0025170000153593
79,N,New_N_080.wav,0.1809483065535986,9,0.0691715896479512,0.3564675608217075,0.0065729999914765,8,0.144606644410501,0.183900990555754,0.0028090999694541,7,0.1429230890284555,0.1416994044206849,0.0025013999547809
80,N,New_N_081.wav,0.2366715637911363,9,0.0638902009071097,0.3113546633336298,0.0066011000308208,8,0.1262071505109213,0.2035335683506196,0.0032533000339753,7,0.2679894979357169,0.16877170569272,0.0025971999857574
81,N,New_N_082.wav,0.2220095457748481,9,0.0714412126842877,0.3368481093600519,0.0064406999736092,8,0.1880566305160516,0.1816196418120888,0.0025153000024147,7,0.2388795782771904,0.158617895139357,0.0025765000027604
82,N,New_N_083.wav,0.1982438584209471,9,0.066063385415655,0.3614522289677128,0.0060975000378675,8,0.1622632696115988,0.1626293286496251,0.0037329000188037,7,0.2263930853962237,0.1493893693343438,0.0025847000069916
83,N,New_N_084.wav,0.2039739429297664,9,0.0627778345773693,0.4207401180693331,0.0061155000003054,8,0.1914339128034546,0.2421527196257152,0.0025385000044479,7,0.173316884069074,0.2303479617476769,0.0029166999738663
84,N,New_N_085.wav,0.2278087014700189,9,0.0587525396162164,0.3990739509071156,0.0062273000366985,8,0.1622223638599469,0.1843498993925132,0.002966700005345,7,0.2797242960295334,0.1398524542803299,0.0025733999791555
85,N,New_N_086.wav,0.224697066908745,9,0.0726443613970547,0.295989163298902,0.0065208000014536,8,0.1781102734295077,0.1448540162314472,0.0026363000506535,7,0.291117521966167,0.1165824639943019,0.0026427999837324
86,N,New_N_087.wav,0.1959734225323549,9,0.0608488256502545,0.2778606464353814,0.0074222999974153,8,0.1689639233742372,0.1080583590076889,0.0030364000122062,7,0.1596581520063202,0.0881603519767826,0.0026100000250153
87,N,New_N_088.wav,0.1977614524639458,9,0.0612166484124662,0.3413804412617442,0.0064531000098213,8,0.1870089710160974,0.1820958798582763,0.0025508000398986,7,0.2031918058603061,0.146899132672298,0.0026117000379599
88,N,New_N_089.wav,0.1971482842757979,9,0.0600379042978938,0.3928982499303222,0.0064002000144682,8,0.1716529308787972,0.2182073200238056,0.0024896000395528,7,0.2182307753431383,0.1915280775569117,0.0025658000377006
89,N,New_N_090.wav,0.2394758901198148,9,0.0616721366361216,0.3548949236459774,0.0061732000322081,8,0.1442615448350223,0.162625325141482,0.00262639997527,7,0.262989696585868,0.1171981833154217,0.0025665999855846
90,N,New_N_091.wav,0.1998895515748165,9,0.0635099576083691,0.3371180956672737,0.0062091000145301,8,0.1822257028522156,0.1445547102786562,0.0025824999902397,7,0.2258771899950558,0.1173148045312569,0.0026590999914333
91,N,New_N_092.wav,0.2065334197923794,9,0.0689504807451941,0.3432946219670283,0.0061009000055491,8,0.1290365724376965,0.2030941740938059,0.0025147999986074,7,0.3189226261397656,0.1950934831205583,0.0028174999752081
92,N,New_N_093.wav,0.192385858587102,9,0.0594261990395713,0.3941223321398288,0.006334500038065,8,0.1206415499772004,0.1905881177255266,0.0029245000332593,7,0.1849278357403724,0.1755968296984838,0.0026117000379599
93,N,New_N_094.wav,0.2023383532603984,9,0.0773736841603295,0.3575393240469362,0.0062637000228278,8,0.1531503455088138,0.185833410662987,0.0025691000046208,7,0.232720860166687,0.1543768557136927,0.0026237000129185
94,N,New_N_095.wav,0.1916252046425687,9,0.0647795065374268,0.3946970630168032,0.0071465999935753,8,0.1279760491327502,0.1821350068311564,0.0027862999704666,7,0.1825187720203244,0.1583431874465236,0.0026365999947302
95,N,New_N_096.wav,0.2015232753957973,9,0.069168520751709,0.3862526888453659,0.0075833000009879,8,0.1476011773716659,0.2238187694537786,0.002684999955818,7,0.1814373768217179,0.177256651413878,0.0028027999796904
96,N,New_N_097.wav,0.1858673848952257,9,0.0670355700530907,0.3733245748550987,0.0063855000189505,8,0.1487176273916845,0.1996653904040736,0.0026586999883875,7,0.1728352851155753,0.1573517515726969,0.00277029996505
97,N,New_N_098.wav,0.1938652878416728,9,0.0712827646023837,0.322086695942831,0.006272800033912,8,0.1674747048677139,0.163682262275464,0.0034541000495664,7,0.1922596622847844,0.1565347431946392,0.002576200000476
98,N,New_N_099.wav,0.2387163283081848,9,0.0521712878997079,0.3899190108400364,0.006136400043033,8,0.1452178607540472,0.1910578992824519,0.0030156000284478,7,0.2350013941184796,0.1755788870130419,0.0032861999934539
99,N,New_N_100.wav,0.2217328194381582,9,0.0588010501441745,0.4195243039001066,0.0072178000118583,8,0.1327605873799261,0.1603181405026997,0.0027081000152975,7,0.2791187972516255,0.1201107826316939,0.0034138999762944
100,N,New_N_101.wav,0.2129298052308636,9,0.0523181524462977,0.370221209470821,0.0059646000154316,8,0.1591870376892642,0.1649831908384281,0.0025978999910876,7,0.2194023088662414,0.1407862209264122,0.0026138999965041
101,N,New_N_102.wav,0.2362497086809361,9,0.076939077568531,0.3776585385745271,0.0062024000217206,8,0.1734058260525348,0.1701052086500509,0.0027208999963477,7,0.2052064011753563,0.1484066897772696,0.0025245999568141
102,N,New_N_103.wav,0.1958272868681406,9,0.0629149959227455,0.4214399462408719,0.0070236999890767,8,0.1683069395583084,0.1486255403499824,0.0033792000031098,7,0.2175359676103701,0.1342000695120624,0.0025887000374495
103,N,New_N_104.wav,0.1933517736329619,9,0.0666710228860743,0.3683714217365048,0.0065863999770954,8,0.1157540491505965,0.1646057291498727,0.0024960000300779,7,0.1678926224930323,0.1619184072469608,0.0026265000342391
104,N,New_N_105.wav,0.2179826186142081,9,0.0582601724046192,0.2928107180427436,0.0076351999887265,8,0.182176556008005,0.1339219840442027,0.0024578999727964,7,0.2005096097809738,0.1258266144905919,0.0025824999902397
105,N,New_N_106.wav,0.2003704543289506,9,0.0659456669772212,0.3895740140758302,0.006364700035192,8,0.1281154665981315,0.2180348377307813,0.003096500004176,7,0.2778897246559869,0.1349663865212184,0.0026479000225663
106,N,New_N_107.wav,0.1839281110436498,9,0.0561427027957647,0.2858386014079594,0.006195000023581,8,0.1286183968345176,0.1154272886062352,0.0031852000392973,7,0.2361546769114977,0.115076509125983,0.0028422999894246
107,N,New_N_108.wav,0.2215676913779722,9,0.0695477726567309,0.3590314057849826,0.0061238000052981,8,0.1021073447793498,0.1623413442744331,0.0025352999800816,7,0.305009601914199,0.1276613660597592,0.0033993000397458
108,N,New_N_109.wav,0.218488424517568,9,0.0596667513147545,0.367367290815731,0.0062114999745972,8,0.1468379396225077,0.1444411350597641,0.0032178999972529,7,0.3415008879844038,0.1203745867358205,0.0025395000120624
109,N,New_N_110.wav,0.1975235353365741,9,0.0603945073790861,0.4092778347561143,0.006039600004442,8,0.1721687311569768,0.164922813136862,0.0032346000079996,7,0.1964349233700597,0.1459263127670756,0.0025454999995417
110,N,New_N_111.wav,0.2455284179905829,9,0.0569842230784512,0.4083126061881623,0.0062984999967738,8,0.1384021165950784,0.1592639881085242,0.0029620999703183,7,0.2763354428968134,0.1140699506805867,0.0025189999723806
111,N,New_N_112.wav,0.2367294761886336,9,0.0651840398978246,0.3692097885723562,0.0074737999821081,8,0.171339089008316,0.1454740714986603,0.0025284999865107,7,0.321439045780631,0.1044094210204718,0.0025948999682441
112,N,New_N_113.wav,0.1689643577566983,9,0.0488609046129978,0.4066962981209899,0.0066029000445269,8,0.1210377309885169,0.132070236251405,0.0025316999526694,7,0.2257112452756794,0.1025054834022542,0.0027360999956727
113,N,New_N_114.wav,0.2232876192358925,9,0.0563115268261058,0.4179711603972305,0.0061765999998897,8,0.1563697869731501,0.2325380382758095,0.0035761999897658,7,0.1919886988759605,0.1982970367822987,0.0029016000335104
114,N,New_N_115.wav,0.192564021643993,9,0.0544021235363789,0.4054717938633687,0.0063995000091381,8,0.1007798836110553,0.2709147423714801,0.0034722999553196,7,0.2183845646522816,0.211508037673079,0.0027989000082015
115,N,New_N_116.wav,0.1831182851240376,9,0.0675013285475567,0.4174765917314545,0.0061798999668098,8,0.131365803980313,0.1779704072882683,0.0031441000173799,7,0.1848220888691978,0.1204350004626818,0.0028858000296168
116,N,New_N_117.wav,0.2086096583650356,9,0.0550333276422905,0.3917012375823967,0.0063664999906904,8,0.1623350053663486,0.1736515700077059,0.0025506000383757,7,0.1903947965894688,0.1419466213438316,0.0026376000023446
117,N,New_N_118.wav,0.1977518883679719,9,0.0583439361599429,0.4589821388939218,0.0064025999745354,8,0.1727587254201121,0.2228391810461012,0.0031467999797314,7,0.2003863104033696,0.2059507917732524,0.0026281999889761
118,N,New_N_119.wav,0.2060262812886853,9,0.0717418722006403,0.3976080237079768,0.0067774999770335,8,0.1004650382884052,0.1821278720840597,0.0032152000349014,7,0.1974472875197354,0.1388360171551009,0.0027714999741874
119,N,New_N_120.wav,0.2160583125384797,9,0.0667520081513421,0.3765743938470687,0.0069769999827258,8,0.1943913896574522,0.140598328567377,0.0031253999914042,7,0.2138940450670119,0.1345260097196669,0.0027192000416107
120,N,New_N_121.wav,0.1945642283589509,9,0.0691776468646111,0.3103643370410414,0.0064052999950945,8,0.1978859976666848,0.1455094058960353,0.0028271999908611,7,0.1002937986522344,0.0920611305938632,0.0025627999566495
121,N,New_N_122.wav,0.2107199662312478,9,0.0611441143101871,0.4101433882723835,0.0063222000026144,8,0.1859473523302252,0.1644219063635892,0.0026980999973602,7,0.1907541593594134,0.144150205067769,0.0026267999783158
122,N,New_N_123.wav,0.2495601266214847,9,0.0531730424619393,0.2837235552369136,0.006096199969761,8,0.2462615741423186,0.1421973095318097,0.0030125000048428,7,0.2436959043897909,0.1037075064105823,0.0027189999818801
123,N,New_N_124.wav,0.2032785872057964,9,0.0670321137101354,0.4072278506621063,0.0061777000082656,8,0.0804400294973657,0.2846994535142506,0.0025474000140093,7,0.1890513930738608,0.1645845710232068,0.0029755999566987
124,N,New_N_125.wav,0.2081662018584305,9,0.0535066639222608,0.3766750787513455,0.0062639000243507,8,0.2219625970589462,0.2097614217881979,0.0025268999743275,7,0.1251854837881031,0.1786319258657797,0.002662299957592
125,N,New_N_126.wav,0.2097622010241575,9,0.07393983823877,0.3659781350068121,0.0066023999825119,8,0.1993504332142079,0.1243764277664706,0.0025601999950595,7,0.2335949322183775,0.0893352126031578,0.0026566000306047
126,N,New_N_127.wav,0.1905181733932472,9,0.0598123558244921,0.4005721653716374,0.0066818000050261,8,0.1244959415820375,0.1739066450635363,0.0030335999908857,7,0.2194443708856499,0.1518490408697616,0.0027683000080287
