indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_0db,N,New_N_001.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38410968692838704,6x212,0.025423699989914894,8,0.3026405454122971,0.32743984374687357,0.01338340004440397,7,0.0900751833288826,0.33286501765395,0.00451879994943738,7,0.05572135129353395,0.3289048662804874,0.0034401000011712313,6,0.08863996117240516,0.3406179313775496,0.002992299967445433
1,SNR_0db,N,New_N_002.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.37965855505349755,6x212,0.024971999926492572,8,0.2984335588557978,0.35389019676407674,0.014020300004631281,7,0.08713596607446779,0.35610816633953135,0.0031899999594315886,7,0.055765466919855296,0.3518377084698813,0.0032283999025821686,6,0.0875284086611849,0.36611958462750477,0.003586400067433715
2,SNR_0db,N,New_N_003.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38460228051177875,6x212,0.024011800065636635,8,0.3032786697164477,0.344741302135492,0.013258800026960671,7,0.08773707277389772,0.3437343081642946,0.0036157999420538545,7,0.05577043469574096,0.33774949351095157,0.003271699999459088,6,0.08770790687666491,0.3376255933781268,0.002917099976912141
3,SNR_0db,N,New_N_004.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.3859871598920382,6x212,0.025423199986107647,8,0.3060540199224893,0.35271741062646694,0.014626499963924289,7,0.0869936648052717,0.3475186935093171,0.0034407000057399273,7,0.055765318159733505,0.3417526621226495,0.003126600058749318,6,0.0853163418418854,0.33617799784808283,0.0033029000042006373
4,SNR_0db,N,New_N_005.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38124152796754474,6x212,0.024752700002864003,8,0.3006638629423605,0.3412308700097156,0.013932600035332143,7,0.08588278387648006,0.3395012309902451,0.003688700031489134,7,0.055769753189507665,0.335064816118907,0.0032917000353336334,6,0.0861749460435445,0.333306651464446,0.0029377000173553824
5,SNR_0db,N,New_N_006.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38640438958220497,6x212,0.02511320007033646,8,0.3040187809256724,0.3551413481856896,0.013758699991740286,7,0.08593593127335007,0.3438242755863132,0.003389999968931079,7,0.05575364179271663,0.33699341841318087,0.0034181999508291483,6,0.08733789328934492,0.3257404436434848,0.0036072999937459826
6,SNR_0db,N,New_N_007.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38531855002205045,6x212,0.023453300003893673,8,0.3050033289778683,0.3294461826197331,0.012959400075487792,7,0.09012632451416314,0.33176268018017885,0.0038262000307440758,7,0.05573576324044139,0.32664915329798433,0.0030539999715983868,6,0.09167830685673255,0.31890491058343806,0.002777499961666763
7,SNR_0db,N,New_N_008.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.3821386400073785,6x212,0.023654400021769106,8,0.3005856365262809,0.3459402231458463,0.013896999997086823,7,0.08736582357055095,0.3484191854033712,0.0033105999464169145,7,0.055758429755435594,0.3427888449698527,0.002864300040528178,6,0.0889682890545885,0.34070177296478066,0.0026328000240027905
8,SNR_0db,N,New_N_009.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.38170731428694205,6x212,0.023683100007474422,8,0.30117594713190154,0.36751165404665503,0.013743799994699657,7,0.08710130208181949,0.35447877210533973,0.002924500033259392,7,0.05575924152347571,0.34903910901722035,0.003433499950915575,6,0.0861097690929589,0.33579488688131565,0.002809499972499907
9,SNR_0db,N,New_N_010.wav,8-7-7-6,DeepONMF_H4,4,nndsvd,0.382767004197318,6x212,0.02356060000602156,8,0.3012027197555807,0.3683227420221526,0.013438599999062717,7,0.08385476774770188,0.3711489358207502,0.003396300016902387,7,0.05576199440270378,0.36431482215298844,0.0030545000918209553,6,0.08849974329883609,0.3598516153274588,0.0028236000798642635
