distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
10-6,2,KNN,DeepONMF_H2,1,157,32,8,3,0.945,0.98125,0.8,0.9515151515151515,0.890625
10-6,2,KNN,DeepONMF_H2,2,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
10-6,2,KNN,DeepONMF_H2,3,156,32,8,4,0.94,0.975,0.8,0.9512195121951219,0.8875
10-6,2,KNN,DeepONMF_H2,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
10-6,2,KNN,DeepONMF_H2,5,159,32,8,1,0.955,0.99375,0.8,0.9520958083832335,0.8968750000000001
10-6,2,KNN,DeepONMF_W,1,148,33,7,12,0.905,0.925,0.825,0.9548387096774194,0.875
10-6,2,KNN,DeepONMF_W,2,141,37,3,19,0.89,0.88125,0.925,0.9791666666666666,0.903125
10-6,2,KNN,DeepONMF_W,3,144,33,7,16,0.885,0.9,0.825,0.9536423841059603,0.8625
10-6,2,KNN,DeepONMF_W,4,147,31,9,13,0.89,0.91875,0.775,0.9423076923076923,0.846875
10-6,2,KNN,DeepONMF_W,5,146,32,8,14,0.89,0.9125,0.8,0.948051948051948,0.85625
10-6,2,SVM,DeepONMF_H2,1,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
10-6,2,SVM,DeepONMF_H2,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
10-6,2,SVM,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
10-6,2,SVM,DeepONMF_H2,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
10-6,2,SVM,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
10-6,2,SVM,DeepONMF_W,1,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
10-6,2,SVM,DeepONMF_W,2,142,38,2,18,0.9,0.8875,0.95,0.9861111111111112,0.91875
10-6,2,SVM,DeepONMF_W,3,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
10-6,2,SVM,DeepONMF_W,4,146,37,3,14,0.915,0.9125,0.925,0.9798657718120806,0.91875
10-6,2,SVM,DeepONMF_W,5,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
10-6,2,UjaNet,DeepONMF_H2,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
10-6,2,UjaNet,DeepONMF_H2,2,160,40,0,0,1.0,1.0,1.0,1.0,1.0
10-6,2,UjaNet,DeepONMF_H2,3,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
10-6,2,UjaNet,DeepONMF_H2,4,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
10-6,2,UjaNet,DeepONMF_H2,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
10-6,2,UjaNet,DeepONMF_W,1,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
10-6,2,UjaNet,DeepONMF_W,2,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
10-6,2,UjaNet,DeepONMF_W,3,157,35,5,3,0.96,0.98125,0.875,0.9691358024691358,0.928125
10-6,2,UjaNet,DeepONMF_W,4,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
10-6,2,UjaNet,DeepONMF_W,5,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
