,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.5,1.0
AS,0.5,95.0,2.5,0.5,1.5
MR,2.0,5.0,89.5,1.0,2.5
MS,0.5,1.5,0.5,94.5,3.0
MVP,3.0,4.0,1.0,2.0,90.0
