distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
10-8-7-5-3,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,160,760,40,40,0.9199999999999999,0.8,0.95,0.836958386958387,0.875,200
10-8-7-5-3,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9574999999999999,0.8329250488074018,0.89375,200
10-8-7-5-3,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,160,760,40,40,0.9200000000000002,0.7999999999999999,0.9499999999999998,0.8158194505872525,0.875,200
10-8-7-5-3,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.8242166985741038,0.8875,200
10-8-7-5-3,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9575000000000001,0.858607768715174,0.89375,200
10-8-7-5-3,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,131,731,69,69,0.8620000000000001,0.655,0.9137500000000001,0.687050641151983,0.784375,200
10-8-7-5-3,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9175000000000001,0.6991919724453458,0.79375,200
10-8-7-5-3,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,129,729,71,71,0.858,0.645,0.9112499999999999,0.6953168383340798,0.778125,200
10-8-7-5-3,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,138,738,62,62,0.8760000000000001,0.6900000000000001,0.9225,0.7185210622710623,0.80625,200
10-8-7-5-3,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9175000000000001,0.6851923278482339,0.79375,200
10-8-7-5-3,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9114772464772465,0.94375,200
10-8-7-5-3,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8849545576374844,0.928125,200
10-8-7-5-3,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8735262414559066,0.9218750000000002,200
10-8-7-5-3,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8825586630464679,0.925,200
10-8-7-5-3,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,180,780,20,20,0.9599999999999997,0.9,0.975,0.9052539436827363,0.9375,200
10-8-7-5-3,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7840215165071132,0.84375,200
10-8-7-5-3,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,149,749,51,51,0.898,0.7450000000000001,0.93625,0.7516981089086352,0.840625,200
10-8-7-5-3,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7262080073630924,0.825,200
10-8-7-5-3,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,151,751,49,49,0.9019999999999999,0.7550000000000001,0.93875,0.7595867026055705,0.846875,200
10-8-7-5-3,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,155,755,45,45,0.9099999999999999,0.775,0.94375,0.7875665445665445,0.859375,200
10-8-7-5-3,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.97,0.9925,0.9709053049526822,0.98125,200
10-8-7-5-3,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.926652528757792,0.953125,200
10-8-7-5-3,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.97625,0.907985592653785,0.940625,200
10-8-7-5-3,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.9799999999999999,0.9212200956937799,0.95,200
10-8-7-5-3,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9607901013714967,0.975,200
10-8-7-5-3,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8628983170198428,0.9125,200
10-8-7-5-3,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8950000000000001,0.9737500000000001,0.903362553778835,0.934375,200
10-8-7-5-3,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8331291721874662,0.890625,200
10-8-7-5-3,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8667102611795705,0.90625,200
10-8-7-5-3,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,165,765,35,35,0.9299999999999999,0.825,0.95625,0.8305574567276695,0.890625,200
