distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
13-5,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,166,766,34,34,0.9319999999999998,0.8299999999999998,0.9574999999999999,0.8428045638571954,0.89375,200
13-5,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8476169359096188,0.9,200
13-5,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8423452721013696,0.896875,200
13-5,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8149999999999998,0.95375,0.8260571112143722,0.884375,200
13-5,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.8200000000000001,0.9550000000000001,0.8368384195783577,0.8875,200
13-5,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,109,709,91,91,0.8180000000000002,0.5449999999999999,0.8862500000000001,0.5646695242833633,0.715625,200
13-5,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,112,712,88,88,0.8240000000000001,0.5599999999999999,0.89,0.579783105324901,0.7249999999999999,200
13-5,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,115,715,85,85,0.8300000000000001,0.575,0.89375,0.5942087234634281,0.734375,200
13-5,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,109,709,91,91,0.818,0.545,0.8862500000000001,0.5495693926067959,0.715625,200
13-5,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,110,710,90,90,0.82,0.55,0.8875,0.5996172607879925,0.71875,200
13-5,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,179,779,21,21,0.958,0.8950000000000001,0.9737500000000001,0.9032820512820514,0.934375,200
13-5,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,179,779,21,21,0.9579999999999999,0.8949999999999999,0.9737500000000001,0.8962925962925962,0.934375,200
13-5,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8844065291433711,0.928125,200
13-5,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.8959531525385185,0.934375,200
13-5,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,181,781,19,19,0.9620000000000001,0.905,0.9762500000000001,0.9114706520328936,0.940625,200
13-5,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,144,744,56,56,0.8879999999999999,0.72,0.93,0.7198613618014738,0.825,200
13-5,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7154409932537391,0.825,200
13-5,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,134,734,66,66,0.868,0.6700000000000002,0.9175000000000001,0.691076527110501,0.79375,200
13-5,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,141,741,59,59,0.882,0.705,0.9262499999999999,0.6957838435772756,0.815625,200
13-5,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,139,739,61,61,0.8779999999999999,0.695,0.9237500000000001,0.6856305418171544,0.809375,200
13-5,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.9700000000000001,0.9924999999999999,0.9703465982028241,0.98125,200
13-5,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9799999999999999,0.9201938026907428,0.95,200
13-5,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,187,787,13,13,0.9739999999999999,0.9349999999999999,0.98375,0.9355555555555556,0.959375,200
13-5,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9509340659340658,0.96875,200
13-5,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.9887499999999999,0.9551952112927722,0.971875,200
13-5,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8807216004823261,0.91875,200
13-5,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.9008819504469698,0.934375,200
13-5,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,157,757,43,43,0.914,0.7849999999999999,0.94625,0.7886044249262041,0.865625,200
13-5,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8827965417074889,0.925,200
13-5,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.9662499999999999,0.8717940685045947,0.915625,200
