indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,original,N,New_N_001.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.24895176234999897,8x212,0.08178360003512353,30,0.07932943391112156,0.18492813471638295,0.052189100068062544,19,0.05573877922136323,0.1421326638437205,0.013323499937541783,12,0.05683418621001178,0.1944758838929519,0.006903700064867735,8,0.058614761601742796,0.2120053274410226,0.006911500007845461
1,original,N,New_N_002.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.24833646258280545,8x212,0.08902610000222921,30,0.07028162134512486,0.185860581579184,0.059398400015197694,19,0.0561100462615676,0.14264697016473848,0.01362930005416274,12,0.057556183342514146,0.1514836501736407,0.008623200003057718,8,0.06123438399563328,0.17904893998418117,0.005805600085295737
2,original,N,New_N_003.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.2491553133887999,8x212,0.09346200001891702,30,0.0752735048598487,0.1471765235769885,0.058448399999178946,19,0.05575923996383509,0.1346027898732539,0.0145860998891294,12,0.05888118879796849,0.14728795672413914,0.009064599988050759,8,0.06020199185089464,0.20726408837040625,0.00962879997678101
3,original,N,New_N_004.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.24896555863808087,8x212,0.10080230003222823,30,0.0749789332420399,0.17138792098019656,0.06051999994087964,19,0.05623865359953627,0.1301462793426262,0.018548700027167797,12,0.057980780295564145,0.16770841394849714,0.011960300034843385,8,0.06048947005541113,0.2048312740767657,0.008265599957667291
4,original,N,New_N_005.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.24816403639011247,8x212,0.09793399996124208,30,0.0742384306703832,0.16287758106981515,0.0571442999644205,19,0.055912976003369946,0.16756216872708857,0.014518100069835782,12,0.05757546077733732,0.19896234351259898,0.013026500004343688,8,0.05868666557363384,0.23866157805883642,0.011215300066396594
5,original,N,New_N_006.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.24884773010821334,8x212,0.10016929998528212,30,0.07914867610392894,0.17481041679085768,0.05826249998062849,19,0.056346203075716396,0.1559565024833131,0.01909040007740259,12,0.0571182768485459,0.15112765851686133,0.014348500058986247,8,0.058783570918243225,0.17943422413112353,0.006583899958059192
6,original,N,New_N_007.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.25140849688531836,8x212,0.08076349995099008,30,0.07102688606789193,0.1720643948028137,0.05215239990502596,19,0.056785193762171116,0.15229045857170417,0.01346060005016625,12,0.05881614612426547,0.16981653689821516,0.006836900021880865,8,0.06277165709403953,0.20945447676829934,0.0066362000070512295
7,original,N,New_N_008.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.24886739076983475,8x212,0.07771430001594126,30,0.06915207178620054,0.15575828230449204,0.0501839000498876,19,0.056264755589533796,0.14764003456700645,0.011296399985440075,12,0.05710970235441708,0.16431544143456964,0.009738299995660782,8,0.06472677712881084,0.20351617513268944,0.005084100062958896
8,original,N,New_N_009.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.2546672027473258,8x212,0.07913700002245605,30,0.07291922055733926,0.16453341206832686,0.04788520000874996,19,0.056820672676658183,0.14127931834280338,0.014025099924765527,12,0.05914134155389078,0.12454313247894619,0.010226699989289045,8,0.06614916146632534,0.15575084411284015,0.00557369994930923
9,original,N,New_N_010.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.25151060677176085,8x212,0.07871280005201697,30,0.08008638380834689,0.1483558005576877,0.05088870006147772,19,0.056431234392068284,0.15629840101092185,0.013206799980252981,12,0.057713028531513735,0.18526211924905758,0.006973300012759864,8,0.0628268253142981,0.20626145247164804,0.006243399926461279
10,original,N,New_N_011.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.24826511547842692,8x212,0.07537870004307479,30,0.07174784294043801,0.1720233824043032,0.04911540006287396,19,0.056099683499078054,0.1412964199077636,0.012161699938587844,12,0.05784846582249591,0.1826949109091825,0.007625599973835051,8,0.061790192075823897,0.22469897852676782,0.004927100031636655
11,original,N,New_N_012.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.25028721213145444,8x212,0.08583450003061444,30,0.07057225986814492,0.18111011107003028,0.054171200026758015,19,0.05647872917603999,0.14710481944107995,0.012483499944210052,12,0.05847769049985833,0.18369539678390828,0.00973849999718368,8,0.06012464150808737,0.25874343274134703,0.008080200059339404
12,original,N,New_N_013.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.252713411840362,8x212,0.08234530000481755,30,0.07846037275235812,0.1635727661575393,0.05266549997031689,19,0.05594268389378396,0.15396649203653012,0.010725799947977066,12,0.05853868724122069,0.17993362534548527,0.009796000085771084,8,0.06049437513862058,0.24763323342563495,0.00766409991774708
13,original,N,New_N_014.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.24914781744799716,8x212,0.08833539998158813,30,0.07480904056291159,0.18267623317913054,0.054937100037932396,19,0.05579552782049693,0.17645433335667315,0.014571300009265542,12,0.057414930696666575,0.20167514520873062,0.009183400077745318,8,0.05892489976475321,0.2957901132915484,0.00809229991864413
14,original,N,New_N_015.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.25281747067711335,8x212,0.08948530000634491,30,0.07497259365951685,0.16742042366163612,0.05409370001871139,19,0.05678774810311469,0.13155135836361556,0.0161701999604702,12,0.05843139978314356,0.16394997557571628,0.009115099906921387,8,0.061112349280791796,0.21583025674496886,0.008609200012870133
15,original,N,New_N_016.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.2504463289365912,8x212,0.08763409999664873,30,0.07349422416855725,0.15280396787730896,0.05140150000806898,19,0.05599904312232152,0.14291498894852261,0.01811870001256466,12,0.057487466674718275,0.17179557396243583,0.009707899997010827,8,0.06313062477869215,0.22650307782191328,0.007237000041641295
16,original,N,New_N_017.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.253053366016369,8x212,0.08544379996601492,30,0.07692996901861748,0.16647824182515172,0.05604709999170154,19,0.05603053032591168,0.10754327969788226,0.014368899981491268,12,0.05865274989038228,0.10577225001345493,0.008434800081886351,8,0.06318251797359754,0.16594716731252585,0.004946499946527183
17,original,N,New_N_018.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.2505242496676034,8x212,0.08515280007850379,30,0.07725165536412332,0.17437812650445353,0.055685300030745566,19,0.0562519763388156,0.14042656155540761,0.010980500024743378,12,0.05770432065067588,0.18599816001990768,0.011544300010427833,8,0.05948009385451053,0.17110807494415375,0.0055068000219762325
18,original,N,New_N_019.wav,30-19-12-8,DeepONMF_H4,4,nndsvd,0.2503548351239645,8x212,0.08424170000944287,30,0.07934361077226511,0.1678666341958317,0.05266180005855858,19,0.05582581531031754,0.17030860595286468,0.013068100088275969,12,0.05757889590301085,0.19243965985557906,0.010105800000019372,8,0.05964831805283453,0.22804499141530757,0.005835099960677326
