distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
11-7,2,KNN,DeepONMF_H2,1,157,36,4,3,0.965,0.98125,0.9,0.9751552795031055,0.940625
11-7,2,KNN,DeepONMF_H2,2,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
11-7,2,KNN,DeepONMF_H2,3,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
11-7,2,KNN,DeepONMF_H2,4,157,35,5,3,0.96,0.98125,0.875,0.9691358024691358,0.928125
11-7,2,KNN,DeepONMF_H2,5,159,32,8,1,0.955,0.99375,0.8,0.9520958083832335,0.8968750000000001
11-7,2,KNN,DeepONMF_W,1,143,32,8,17,0.875,0.89375,0.8,0.9470198675496688,0.846875
11-7,2,KNN,DeepONMF_W,2,144,32,8,16,0.88,0.9,0.8,0.9473684210526315,0.8500000000000001
11-7,2,KNN,DeepONMF_W,3,147,30,10,13,0.885,0.91875,0.75,0.9363057324840764,0.834375
11-7,2,KNN,DeepONMF_W,4,145,31,9,15,0.88,0.90625,0.775,0.9415584415584416,0.840625
11-7,2,KNN,DeepONMF_W,5,147,32,8,13,0.895,0.91875,0.8,0.9483870967741935,0.859375
11-7,2,SVM,DeepONMF_H2,1,156,38,2,4,0.97,0.975,0.95,0.9873417721518988,0.9624999999999999
11-7,2,SVM,DeepONMF_H2,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
11-7,2,SVM,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
11-7,2,SVM,DeepONMF_H2,4,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
11-7,2,SVM,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
11-7,2,SVM,DeepONMF_W,1,142,39,1,18,0.905,0.8875,0.975,0.993006993006993,0.9312499999999999
11-7,2,SVM,DeepONMF_W,2,140,36,4,20,0.88,0.875,0.9,0.9722222222222222,0.8875
11-7,2,SVM,DeepONMF_W,3,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
11-7,2,SVM,DeepONMF_W,4,145,38,2,15,0.915,0.90625,0.95,0.9863945578231292,0.928125
11-7,2,SVM,DeepONMF_W,5,147,35,5,13,0.91,0.91875,0.875,0.9671052631578947,0.896875
11-7,2,UjaNet,DeepONMF_H2,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
11-7,2,UjaNet,DeepONMF_H2,2,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
11-7,2,UjaNet,DeepONMF_H2,3,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
11-7,2,UjaNet,DeepONMF_H2,4,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
11-7,2,UjaNet,DeepONMF_H2,5,160,40,0,0,1.0,1.0,1.0,1.0,1.0
11-7,2,UjaNet,DeepONMF_W,1,155,39,1,5,0.97,0.96875,0.975,0.9935897435897436,0.971875
11-7,2,UjaNet,DeepONMF_W,2,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
11-7,2,UjaNet,DeepONMF_W,3,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
11-7,2,UjaNet,DeepONMF_W,4,157,35,5,3,0.96,0.98125,0.875,0.9691358024691358,0.928125
11-7,2,UjaNet,DeepONMF_W,5,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
