,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,33,0,0,2,5
real_AS,0,27,9,2,2
real_MR,2,12,26,0,0
real_MS,7,16,0,14,3
real_MVP,10,8,2,2,18
