,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,1,0,2,5
real_AS,0,33,4,3,0
real_MR,0,9,28,3,0
real_MS,1,19,2,17,1
real_MVP,12,7,2,0,19
