,N,AS,MR,MS,MVP
N,94.0,0.0,1.5,0.5,4.0
AS,0.0,96.0,2.5,0.0,1.5
MR,2.5,5.5,86.5,4.5,1.0
MS,0.0,0.0,0.5,96.0,3.5000000000000004
MVP,4.0,4.5,1.5,1.5,88.5
