,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,0,1
real_AS,0,32,4,2,2
real_MR,0,1,33,4,2
real_MS,1,1,1,35,2
real_MVP,1,3,0,2,34
