,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,30,7,3,0
real_MR,0,4,32,3,1
real_MS,2,3,0,27,8
real_MVP,7,4,0,2,27
