,N,AS,MR,MS,MVP
N,100.0,0.0,0.0,0.0,0.0
AS,0.0,95.5,3.0,0.5,1.0
MR,1.5,3.0,92.0,1.5,2.0
MS,0.5,1.0,1.5,94.5,2.5
MVP,2.0,3.0,2.0,2.0,91.0
