,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,2,1
real_AS,0,29,1,4,6
real_MR,0,0,35,4,1
real_MS,0,3,1,35,1
real_MVP,1,1,1,2,35
