indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,22-8,DeepONMF_H2,2,nndsvd,0.3216273814990739,8x212,0.02603190008085221,22,0.25263824233077364,0.2922666493049764,0.021687199943698943,8,0.2430577366790216,0.3067802231382462,0.0033530000364407897
1,SNR_0db,N,New_N_002.wav,22-8,DeepONMF_H2,2,nndsvd,0.31547124163346885,8x212,0.027296600048430264,22,0.2507617647701938,0.30968647029596197,0.022863099933601916,8,0.22732212941091223,0.3313809636942387,0.003613100037910044
2,SNR_0db,N,New_N_003.wav,22-8,DeepONMF_H2,2,nndsvd,0.3203536228873772,8x212,0.025968800066038966,22,0.25549438456217055,0.3014726100463527,0.02184599998872727,8,0.22887082943932122,0.32628739384928246,0.0033349000150337815
3,SNR_0db,N,New_N_004.wav,22-8,DeepONMF_H2,2,nndsvd,0.320295338626672,8x212,0.028336500050500035,22,0.2556462602945261,0.30718806718634867,0.02398579998407513,8,0.2367604951721339,0.33031685884655587,0.003342099953442812
4,SNR_0db,N,New_N_005.wav,22-8,DeepONMF_H2,2,nndsvd,0.31604049903418446,8x212,0.026821200037375093,22,0.25258744654451476,0.3016424225784472,0.021289800060912967,8,0.2314664494579227,0.3196904346045387,0.004471300053410232
5,SNR_0db,N,New_N_006.wav,22-8,DeepONMF_H2,2,nndsvd,0.3216507789024558,8x212,0.02615220006555319,22,0.2536618113457055,0.3036357725168397,0.021768699982203543,8,0.2413309049346659,0.3132978002642828,0.00353670003823936
6,SNR_0db,N,New_N_007.wav,22-8,DeepONMF_H2,2,nndsvd,0.32251198073282816,8x212,0.02794299996457994,22,0.25394794491234124,0.30599522555379605,0.02279730001464486,8,0.2356037691364305,0.30743240948954975,0.004224400036036968
7,SNR_0db,N,New_N_008.wav,22-8,DeepONMF_H2,2,nndsvd,0.31819771886646503,8x212,0.02557989989873022,22,0.24939915149968328,0.30084587969038706,0.021247400087304413,8,0.23957306673063225,0.306102523659695,0.003343299962580204
8,SNR_0db,N,New_N_009.wav,22-8,DeepONMF_H2,2,nndsvd,0.3184989902361876,8x212,0.027763099991716444,22,0.25192257488126985,0.30020475153934134,0.023471300024539232,8,0.23532240566324755,0.31923215508517633,0.003384500043466687
9,SNR_0db,N,New_N_010.wav,22-8,DeepONMF_H2,2,nndsvd,0.3187714580773345,8x212,0.02709969994612038,22,0.25315283678182643,0.3010048699811866,0.022108000004664063,8,0.2369073121038266,0.33223944766456137,0.004109199973754585
10,SNR_0db,N,New_N_011.wav,22-8,DeepONMF_H2,2,nndsvd,0.3194917461277123,8x212,0.025974699994549155,22,0.2528663580088993,0.30695929525524823,0.021790099912323058,8,0.23574153373120707,0.29968243897656793,0.0033880999544635415
11,SNR_0db,N,New_N_012.wav,22-8,DeepONMF_H2,2,nndsvd,0.32181673284033335,8x212,0.02843019994907081,22,0.25508544364546,0.29836378754673787,0.024236599914729595,8,0.23792654202652647,0.30388775679776764,0.0034146999241784215
12,SNR_0db,N,New_N_013.wav,22-8,DeepONMF_H2,2,nndsvd,0.3188568416513419,8x212,0.026211399934254587,22,0.2508400217658826,0.30965730497524013,0.02150710008572787,8,0.23581315860961508,0.3204650353179139,0.0033545999322086573
13,SNR_0db,N,New_N_014.wav,22-8,DeepONMF_H2,2,nndsvd,0.31658116643116685,8x212,0.02745979989413172,22,0.24930752124380873,0.30310079426259573,0.022445300011895597,8,0.234820850885735,0.3164143905350855,0.004124099970795214
14,SNR_0db,N,New_N_015.wav,22-8,DeepONMF_H2,2,nndsvd,0.3259372144135079,8x212,0.029460599995218217,22,0.2592768852152813,0.2991464440643978,0.025050199939869344,8,0.24125735135441448,0.3213389560496817,0.0034744999138638377
15,SNR_0db,N,New_N_016.wav,22-8,DeepONMF_H2,2,nndsvd,0.32547462451053144,8x212,0.026026700041256845,22,0.2575627306698234,0.2969566237755425,0.0213510999456048,8,0.2384304548280108,0.3016869676690773,0.003374899970367551
16,SNR_0db,N,New_N_017.wav,22-8,DeepONMF_H2,2,nndsvd,0.32663549509212764,8x212,0.027790099964477122,22,0.25823245451634835,0.3045643096495685,0.023192199994809926,8,0.24331897153316834,0.3354581494873082,0.003627800033427775
17,SNR_0db,N,New_N_018.wav,22-8,DeepONMF_H2,2,nndsvd,0.3223761447262839,8x212,0.029129199916496873,22,0.2558695881006244,0.3020305908115446,0.024626099970191717,8,0.23524481379064674,0.29301082182315913,0.003518400015309453
18,SNR_0db,N,New_N_019.wav,22-8,DeepONMF_H2,2,nndsvd,0.319586282317328,8x212,0.025371999945491552,22,0.254164475852854,0.3009408871989694,0.021080800099298358,8,0.2343484718580822,0.3132143305624166,0.0033286999678239226
