distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
12-6,2,KNN,DeepONMF_H2,1,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
12-6,2,KNN,DeepONMF_H2,2,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
12-6,2,KNN,DeepONMF_H2,3,156,33,7,4,0.945,0.975,0.825,0.9570552147239264,0.8999999999999999
12-6,2,KNN,DeepONMF_H2,4,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
12-6,2,KNN,DeepONMF_H2,5,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
12-6,2,KNN,DeepONMF_W,1,153,35,5,7,0.94,0.95625,0.875,0.9683544303797469,0.915625
12-6,2,KNN,DeepONMF_W,2,149,34,6,11,0.915,0.93125,0.85,0.9612903225806452,0.890625
12-6,2,KNN,DeepONMF_W,3,148,31,9,12,0.895,0.925,0.775,0.9426751592356688,0.8500000000000001
12-6,2,KNN,DeepONMF_W,4,146,30,10,14,0.88,0.9125,0.75,0.9358974358974359,0.83125
12-6,2,KNN,DeepONMF_W,5,146,35,5,14,0.905,0.9125,0.875,0.9668874172185431,0.89375
12-6,2,SVM,DeepONMF_H2,1,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
12-6,2,SVM,DeepONMF_H2,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
12-6,2,SVM,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
12-6,2,SVM,DeepONMF_H2,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
12-6,2,SVM,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
12-6,2,SVM,DeepONMF_W,1,147,38,2,13,0.925,0.91875,0.95,0.9865771812080537,0.934375
12-6,2,SVM,DeepONMF_W,2,147,38,2,13,0.925,0.91875,0.95,0.9865771812080537,0.934375
12-6,2,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
12-6,2,SVM,DeepONMF_W,4,146,37,3,14,0.915,0.9125,0.925,0.9798657718120806,0.91875
12-6,2,SVM,DeepONMF_W,5,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
12-6,2,UjaNet,DeepONMF_H2,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
12-6,2,UjaNet,DeepONMF_H2,2,160,40,0,0,1.0,1.0,1.0,1.0,1.0
12-6,2,UjaNet,DeepONMF_H2,3,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
12-6,2,UjaNet,DeepONMF_H2,4,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
12-6,2,UjaNet,DeepONMF_H2,5,160,40,0,0,1.0,1.0,1.0,1.0,1.0
12-6,2,UjaNet,DeepONMF_W,1,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
12-6,2,UjaNet,DeepONMF_W,2,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
12-6,2,UjaNet,DeepONMF_W,3,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
12-6,2,UjaNet,DeepONMF_W,4,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
12-6,2,UjaNet,DeepONMF_W,5,159,35,5,1,0.97,0.99375,0.875,0.9695121951219512,0.934375
