distribucion,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std
15-10-5,KNN,DeepONMF_H3,0.88,0.0565685424949237,0.7,0.14142135623730953,0.925,0.03535533905932737,0.6499999999999999,0.0707106781186547,0.8125,0.08838834764831845
15-10-5,KNN,DeepONMF_W,0.9199999999999999,0.0,0.8,0.0,0.95,0.0,0.7,0.0,0.875,0.0
15-10-5,SVM,DeepONMF_H3,0.88,0.0565685424949237,0.7,0.14142135623730953,0.925,0.03535533905932737,0.6499999999999999,0.0707106781186547,0.8125,0.08838834764831845
15-10-5,SVM,DeepONMF_W,0.9199999999999999,0.0,0.8,0.0,0.95,0.0,0.7,0.0,0.875,0.0
15-10-5,UjaNet,DeepONMF_H3,0.68,0.0,0.2,0.0,0.8,0.0,0.045,0.007071067811865479,0.5,0.0
15-10-5,UjaNet,DeepONMF_W,0.76,0.0,0.4,0.0,0.85,0.0,0.16666666666666666,0.0,0.625,0.0
