indice_interno,clase,archivo,distribucion,error_final,forma_w_final,forma_h3,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
10,N,New_N_011.wav,10-6-4,0.26452980563907535,126x4,4x212,10,0.07313840331949643,0.37496962412829593,0.011221900000236928,6,0.3104582646952136,0.19603783886660908,0.007903599998826394,4,0.3830379522262843,0.19165397137745302,0.007703499999479391
11,N,New_N_012.wav,10-6-4,0.25881103468470934,126x4,4x212,10,0.07084415181008981,0.3094849729539432,0.01727020000180346,6,0.297594360379857,0.17920714162059675,0.005081899998913286,4,0.4332927902164463,0.16619598792730633,0.0034672000001592096
12,N,New_N_013.wav,10-6-4,0.2821982012821618,126x4,4x212,10,0.06471269163153355,0.35648861279520716,0.012619000000995584,6,0.27992100941075576,0.23260133141714945,0.004731000000901986,4,0.34554945670807946,0.25964013108612766,0.0034618999998201616
13,N,New_N_014.wav,10-6-4,0.2726562112110822,126x4,4x212,10,0.06449428614174924,0.37686016659617594,0.01278459999957704,6,0.2760244221864206,0.22683741024099316,0.00437670000246726,4,0.36792326112307766,0.19831596534161042,0.005053299999417504
14,N,New_N_015.wav,10-6-4,0.22913314251684305,126x4,4x212,10,0.06705701714053351,0.3231880190747862,0.011549299997568596,6,0.2753733414270521,0.23912717262159724,0.004153099998802645,4,0.41749284852992785,0.21055992825058936,0.003406899999390589
15,N,New_N_016.wav,10-6-4,0.2602646592159275,126x4,4x212,10,0.06709054331870694,0.33422075314850885,0.011929099997360026,6,0.2437622448166811,0.24642255287803674,0.0045682000018132385,4,0.28077713440494034,0.20212467976438683,0.003470200001174817
16,N,New_N_017.wav,10-6-4,0.2649606553571862,126x4,4x212,10,0.07104860574531661,0.31973017609706794,0.011902500002179295,6,0.2841669376672287,0.18805330288926655,0.004602100001648068,4,0.3544130096609521,0.16506321170167002,0.004242200000589946
17,N,New_N_018.wav,10-6-4,0.24528273704508977,126x4,4x212,10,0.0736752765299382,0.36075757763523647,0.010986100001900923,6,0.32401030588383034,0.18240244083588994,0.004868900003202725,4,0.39963181665203246,0.16439993844330394,0.0034328000001551118
18,N,New_N_019.wav,10-6-4,0.2532853535618728,126x4,4x212,10,0.05928623956190954,0.3125259673942836,0.011882599999808008,6,0.32701237642145076,0.2629587522707905,0.004095799999049632,4,0.3773255001570555,0.23279367116374297,0.003516299999319017
19,N,New_N_020.wav,10-6-4,0.3330285783978752,126x4,4x212,10,0.06152207772096927,0.3689706007684146,0.012229600000864593,6,0.26075006545575174,0.1687409561732183,0.004073599997354904,4,0.44578242769959175,0.15563860578768254,0.004397999997308943
20,N,New_N_021.wav,10-6-4,0.26943622562914943,126x4,4x212,10,0.0655117590544239,0.37629681484119115,0.011191499997948995,6,0.30891307487587066,0.24413321881785846,0.005079099999420578,4,0.36963810986113993,0.21688810091295077,0.0034407000021019485
21,N,New_N_022.wav,10-6-4,0.2287252058535928,126x4,4x212,10,0.06195551213761429,0.3756072905631317,0.0121915000017907,6,0.2525701493143061,0.233812846733399,0.00431649999882211,4,0.4006563410590209,0.25914744692746544,0.003422800000407733
22,N,New_N_023.wav,10-6-4,0.22997741319916074,126x4,4x212,10,0.05905322790217587,0.3589776450340597,0.012208399999508401,6,0.2304259461471233,0.2331330717149164,0.004621899999619927,4,0.3839326517186901,0.2136705187222798,0.004611299998941831
23,N,New_N_024.wav,10-6-4,0.24997808028278246,126x4,4x212,10,0.06038489080597263,0.4169200218106769,0.01107630000115023,6,0.2183056772678648,0.19962181079110136,0.004882199998974102,4,0.33121215094355383,0.16749000190281516,0.0034374999995634425
24,N,New_N_025.wav,10-6-4,0.29461862154203194,126x4,4x212,10,0.07188839182436269,0.3021322620883913,0.01194980000218493,6,0.285353211936395,0.20451591373464625,0.004512799998337869,4,0.4277216760040938,0.22008306448223106,0.0036270000018703286
25,N,New_N_026.wav,10-6-4,0.29160693115649194,126x4,4x212,10,0.07718867613249943,0.32399721993483693,0.011921799999981886,6,0.2880526218533077,0.19989168233534324,0.004192099997453624,4,0.4071480124395547,0.2009073754104097,0.004297600000427337
26,N,New_N_027.wav,10-6-4,0.24330371601635797,126x4,4x212,10,0.06945359585146639,0.3578989392719661,0.011902800000825664,6,0.31467867216630174,0.2561483106471409,0.004634900000382913,4,0.4309584601539092,0.23723732588331145,0.003458900002442533
27,N,New_N_028.wav,10-6-4,0.2748959023828454,126x4,4x212,10,0.0666783004703393,0.3023040430328683,0.011697199999616714,6,0.2932756190467324,0.16351279652411496,0.005121800000779331,4,0.40600032194321667,0.1133584230440518,0.003454100002272753
28,N,New_N_029.wav,10-6-4,0.2512338011761196,126x4,4x212,10,0.06916111683811102,0.34572991076074977,0.012419499998941319,6,0.3529573525381654,0.19734342124682003,0.00430929999856744,4,0.40215733459229097,0.17390486174993947,0.005354799999622628
29,N,New_N_030.wav,10-6-4,0.24487311425851344,126x4,4x212,10,0.0669056489623246,0.38194704320419826,0.01196189999973285,6,0.20503499699122057,0.2703251953092253,0.004079999998793937,4,0.3132271673080658,0.25658906515729485,0.0033994000004895497
30,N,New_N_031.wav,10-6-4,0.23612227578668402,126x4,4x212,10,0.05688611069204056,0.3215684870960314,0.012371700002404395,6,0.20870551979840907,0.270795786983547,0.004299000000173692,4,0.43471122243183813,0.2435236780262641,0.0035361000009288546
31,N,New_N_032.wav,10-6-4,0.23188287280506115,126x4,4x212,10,0.05865086053036648,0.3833631407414579,0.011195800001587486,6,0.29300848333968543,0.19974578770017934,0.004276399999071145,4,0.3590713079116768,0.1667705570708071,0.004324900000938214
32,N,New_N_033.wav,10-6-4,0.2618141668775431,126x4,4x212,10,0.07555717318856035,0.3634623900811438,0.011198000000149477,6,0.30618908669679895,0.21334754692056673,0.004600600001140265,4,0.4349062866138488,0.20086653444642225,0.003415700000914512
33,N,New_N_034.wav,10-6-4,0.28725571153508944,126x4,4x212,10,0.06989315214736046,0.36552864630997656,0.012154199997894466,6,0.31475939624699956,0.17659884211587942,0.004596599999786122,4,0.36643347737114307,0.19401121562652823,0.0034960000011778902
