distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
4-7,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.8056972160630697,0.8375,200
4-7,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.7949999999999999,0.9487500000000001,0.8160473459973734,0.871875,200
4-7,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9400000000000001,0.7849538841064265,0.85,200
4-7,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,153,753,47,47,0.906,0.765,0.9412499999999999,0.8210017889087657,0.853125,200
4-7,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,149,749,51,51,0.898,0.745,0.9362499999999999,0.8136252196468915,0.840625,200
4-7,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.62,0.905,0.6402642899089045,0.7625000000000001,200
4-7,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,116,716,84,84,0.8320000000000001,0.5800000000000001,0.8949999999999999,0.6062225493804441,0.7375,200
4-7,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,127,727,73,73,0.8539999999999999,0.635,0.9087500000000001,0.674703425229741,0.771875,200
4-7,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,123,723,77,77,0.8459999999999999,0.615,0.9037499999999999,0.6252284862353512,0.759375,200
4-7,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,119,719,81,81,0.8380000000000001,0.595,0.89875,0.626516868499986,0.746875,200
4-7,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,177,777,23,23,0.9540000000000001,0.885,0.9712500000000001,0.8920064820800114,0.9281250000000002,200
4-7,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8818474279343844,0.925,200
4-7,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9674999999999999,0.8757264957264959,0.91875,200
4-7,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,171,771,29,29,0.942,0.8549999999999999,0.9637499999999999,0.8575260343371799,0.909375,200
4-7,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737499999999999,0.9027382036092838,0.934375,200
4-7,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,150,750,50,50,0.9,0.7500000000000001,0.9375,0.7704581581682522,0.84375,200
4-7,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,137,737,63,63,0.874,0.685,0.92125,0.6874468599033816,0.803125,200
4-7,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,151,751,49,49,0.9020000000000001,0.755,0.93875,0.7643863330400188,0.846875,200
4-7,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,143,743,57,57,0.8860000000000001,0.715,0.9287500000000002,0.709604205318491,0.821875,200
4-7,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999998,0.92125,0.6807328577854893,0.803125,200
4-7,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,193,793,7,7,0.986,0.9650000000000001,0.9912500000000002,0.9674163235138845,0.978125,200
4-7,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.9762500000000001,0.9089040025015634,0.940625,200
4-7,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,187,787,13,13,0.974,0.9350000000000002,0.98375,0.9364478986266013,0.959375,200
4-7,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9412731043026294,0.9625,200
4-7,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887499999999999,0.9563151318965273,0.971875,200
4-7,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.8350000000000002,0.95875,0.8414882863714592,0.896875,200
4-7,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8589514446805573,0.90625,200
4-7,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8149999999999998,0.95375,0.8238084884171102,0.884375,200
4-7,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8147994111152006,0.884375,200
4-7,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475,0.807778365045807,0.8687500000000001,200
