indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,4-7-13-24,4,0.22806183658925208,24x212,0.03058940000482835,4,0.11632745336027525,0.2718301472900866,7,0.05088803539125233,0.145817192319931,13,0.049213724482723244,0.12872301061279104,24,0.04693879409493755,0.09662819171464959
1,4-7-13-24,4,0.22466333775631905,24x212,0.030136999994283542,4,0.10475134547990392,0.2231259548157908,7,0.05263013989814234,0.13854238428408103,13,0.04903637686012466,0.08891251504070495,24,0.048064074628175746,0.06070102330082963
2,4-7-13-24,4,0.23982395342109072,24x212,0.026557500008493662,4,0.0957282533764329,0.29659169468368635,7,0.15836833748440832,0.15994417694402172,13,0.049574846250514934,0.08660216658166586,24,0.04878506106179795,0.10614064015105698
3,4-7-13-24,4,0.224128671004582,24x212,0.033200699981534854,4,0.10063212879703116,0.24486828709531552,7,0.05331500799255743,0.10212188489057607,13,0.050711573239153304,0.10049320213627283,24,0.050526482375431093,0.09117871051022083
4,4-7-13-24,4,0.23850669249995796,24x212,0.028252300020540133,4,0.12365951253280622,0.18003884274268347,7,0.04888167534625882,0.18562919078126147,13,0.04910087758014738,0.1301765911328596,24,0.056829346011703565,0.07892498157502895
5,4-7-13-24,4,0.23054739323024498,24x212,0.028333399997791275,4,0.10991041309103927,0.2626956342661927,7,0.04738586162971428,0.1793478928606906,13,0.05305031942749192,0.09297115532835593,24,0.059095512130728035,0.09492752335143013
6,4-7-13-24,4,0.2348088527510381,24x212,0.030776600004173815,4,0.11396052746884378,0.24481083748569699,7,0.05296685639503721,0.14006083542735764,13,0.05002322904147795,0.11314922627687873,24,0.05868140010031778,0.09008975805851345
7,4-7-13-24,4,0.23771629664594157,24x212,0.03545279998797923,4,0.08804318409102173,0.3038121706168827,7,0.1522275868249953,0.16138183065646286,13,0.05105970660190613,0.133290234687065,24,0.04733215387695204,0.09118222916403969
8,4-7-13-24,4,0.23542194110442846,24x212,0.03316530000302009,4,0.11211878754965794,0.17873454285256,7,0.050461640541832706,0.12678130317351177,13,0.0534768132657918,0.07998891100396414,24,0.06112363219665503,0.08866782243887296
9,4-7-13-24,4,0.2300057610209874,24x212,0.04091859998879954,4,0.11083457905883723,0.2522422508074353,7,0.05126437901547967,0.15584773265257676,13,0.045800647158730286,0.12205386527783287,24,0.04742467444236445,0.083007215526689
10,4-7-13-24,4,0.2262848940558459,24x212,0.026324299979023635,4,0.10646516980911759,0.2179272282241694,7,0.04842932817786067,0.1430467156933766,13,0.04674843366054467,0.1755294364339508,24,0.05246733082058686,0.08673543882933017
11,4-7-13-24,4,0.2265233652205735,24x212,0.024672400002600625,4,0.11456018773906215,0.30983826208498044,7,0.04852032261198055,0.16730723851765167,13,0.04687223937585657,0.10866870882545698,24,0.04981483410003397,0.08766357916087639
12,4-7-13-24,4,0.23029946312813315,24x212,0.02849140000762418,4,0.10536931236741667,0.26273584740240535,7,0.05135332001216174,0.16859371342662335,13,0.05065553058599499,0.14468160114781276,24,0.05162619421837809,0.08932264355533953
13,4-7-13-24,4,0.24858457116539448,24x212,0.027606199990259483,4,0.1398486697708098,0.15814484663222908,7,0.052161447703544875,0.076481899100207,13,0.044469722054888916,0.1319670971989457,24,0.056433144052001026,0.1204426366003159
14,4-7-13-24,4,0.24599805580850564,24x212,0.0334253000037279,4,0.10363499391125273,0.36578572474192056,7,0.12482589307363492,0.12114007570449764,13,0.04859138112330184,0.13495472705105224,24,0.052004552611726096,0.09892318421221785
15,4-7-13-24,4,0.24656130290254585,24x212,0.040165599988540635,4,0.10466373474395155,0.3725785563439234,7,0.1026549463325273,0.1573014940130425,13,0.06715306215371754,0.11021756703395162,24,0.05569305369151041,0.08394147174283888
16,4-7-13-24,4,0.22164494901070067,24x212,0.029533299995819107,4,0.11264981728484419,0.2926337225948707,7,0.051341574867178316,0.1689093822986798,13,0.05120739807691355,0.11343520782008337,24,0.046365411752631626,0.08225834148998017
17,4-7-13-24,4,0.2362784577726475,24x212,0.026792400021804497,4,0.09559147848476165,0.3686391226024568,7,0.15007243991394725,0.14362073380252682,13,0.06232545555482376,0.10623366026849079,24,0.0548868575571688,0.07403514199900277
18,4-7-13-24,4,0.23520110973664762,24x212,0.027784799982327968,4,0.10729207485450486,0.3130998467938924,7,0.05745054822083175,0.16630388463946766,13,0.1072501139815653,0.1223456710875801,24,0.04709604709487023,0.07893518260894253
19,4-7-13-24,4,0.22363816779562792,24x212,0.026019400014774874,4,0.11017875193576714,0.30031533142482275,7,0.05133875772341085,0.13613771882940964,13,0.05249817043145408,0.08887936784376092,24,0.04414605539435563,0.0815408210735196
20,4-7-13-24,4,0.2406348015213053,24x212,0.041344999975990504,4,0.10866081437552881,0.29361674336929267,7,0.10427983440965925,0.11852014806369789,13,0.05018188160885727,0.12149691648947321,24,0.048278799955506525,0.07206038421962034
21,4-7-13-24,4,0.22069541018083005,24x212,0.039195599994855,4,0.09831055196599185,0.2465045794689278,7,0.04848403039452474,0.1596807168453615,13,0.04713661819529301,0.09177257021660519,24,0.04675391292679327,0.09453310518991573
