clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,34,159,1,6,0.965,0.85,0.99375,0.9714285714285714,0.921875,40
AS,31,154,6,9,0.925,0.775,0.9625,0.8378378378378378,0.86875,40
MR,39,134,26,1,0.865,0.975,0.8375,0.6,0.90625,40
MS,32,158,2,8,0.95,0.8,0.9875,0.9411764705882353,0.89375,40
MVP,25,156,4,15,0.905,0.625,0.975,0.8620689655172413,0.8,40
PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.9512499999999999,0.8425023690743771,0.878125,200
