,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,0,6,0,2
real_AS,0,35,5,0,0
real_MR,0,1,37,0,2
real_MS,0,0,11,24,5
real_MVP,3,2,5,3,27
