indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,10-14-21-30,4,0.23971461789085252,30x212,0.03459550000843592,10,0.06681057339576545,0.39288817325520325,14,0.07410460412782828,0.1734088382308999,21,0.07931952193707363,0.09106847570818054,30,0.06274347210877489,0.056792689387608356
1,10-14-21-30,4,0.2469557661706189,30x212,0.03617939999094233,10,0.0611573449139471,0.37122554942374464,14,0.10063089776676644,0.16468308074066898,21,0.05718762161274338,0.10204611028148651,30,0.09792805972160894,0.07164081688825555
2,10-14-21-30,4,0.24245530174844437,30x212,0.036083699989831075,10,0.06460343198708117,0.362462569480511,14,0.10528376286178559,0.1308417577870156,21,0.05409038793158076,0.09214852849417204,30,0.08708165656590777,0.07118194854472568
3,10-14-21-30,4,0.252988760413936,30x212,0.035083800001302734,10,0.06688616458150423,0.34485389385620413,14,0.10443734807479958,0.1429356353029864,21,0.08288810090976045,0.08763693823106206,30,0.08657256619770885,0.06748753836972674
4,10-14-21-30,4,0.23850506317126136,30x212,0.03637530002743006,10,0.0668161530816433,0.34331446094955054,14,0.06173154070073953,0.17319532764914775,21,0.10301068089881928,0.08754776849538796,30,0.05838096663203457,0.08037563013296951
5,10-14-21-30,4,0.2569431298499808,30x212,0.042032500001369044,10,0.0701909872570839,0.33957578192444426,14,0.09220717608730483,0.14313442111345936,21,0.08841913515005595,0.10029722201151539,30,0.06325125035643701,0.07242618041275536
6,10-14-21-30,4,0.24635195628289386,30x212,0.04333220000262372,10,0.061820903714820054,0.36675212351729486,14,0.09402808953313267,0.1931902177226856,21,0.0735276095749954,0.1078289994502084,30,0.06203009263455126,0.06352407112948975
7,10-14-21-30,4,0.22976651381419191,30x212,0.045654899993678555,10,0.056697103869812256,0.3449041447522355,14,0.10044169737076131,0.20271089775507456,21,0.06074968260589478,0.10425449600175238,30,0.06190783636429888,0.07496496088973764
8,10-14-21-30,4,0.23465988101254145,30x212,0.04989110000315122,10,0.05823981278414612,0.3471525089247904,14,0.07725231146991887,0.16878474054390794,21,0.06177856880258257,0.09643375726234384,30,0.07270041860477501,0.08017749617140388
9,10-14-21-30,4,0.25663979327944825,30x212,0.04422699997667223,10,0.059099553109907624,0.3312704777190992,14,0.11694302104347776,0.1919258104349645,21,0.054042968403290044,0.10633937130967219,30,0.1021828538997273,0.06614391452410241
10,10-14-21-30,4,0.25894128507870784,30x212,0.03753969998797402,10,0.0731384015076111,0.3749696165567532,14,0.13142137898796458,0.15897305322801664,21,0.06070602539099281,0.10392412797395738,30,0.05483846031514527,0.07617210452723643
11,10-14-21-30,4,0.25712773174064374,30x212,0.03659689999767579,10,0.07084415269786198,0.30948497929416036,14,0.07669799803399208,0.1440016937639616,21,0.0871668818633177,0.11325380399461794,30,0.09303653031944356,0.06527401601649664
12,10-14-21-30,4,0.24127758829755927,30x212,0.03412310002022423,10,0.06471269319890245,0.3564886132145549,14,0.1076530271019501,0.15464778702131407,21,0.06821354415650797,0.08205369254259917,30,0.06900818515424734,0.061272180456137144
13,10-14-21-30,4,0.25828618330587955,30x212,0.033298299997113645,10,0.06449428368503053,0.3768601675551026,14,0.1183768053390652,0.16769122649133678,21,0.1360387481567376,0.10259239097761166,30,0.08871667177994828,0.0588713808747972
14,10-14-21-30,4,0.23440449027219096,30x212,0.034956199990119785,10,0.06705701668606634,0.3231880137071746,14,0.10295252076037391,0.13034960854159872,21,0.05426919667425833,0.09895211069870351,30,0.07298514929635783,0.06849769058348877
15,10-14-21-30,4,0.2497993531787651,30x212,0.03722060000291094,10,0.06709054289567554,0.3342207530617016,14,0.07251402948311268,0.17539627405889593,21,0.10502612766213543,0.10580955064823978,30,0.06259753312467195,0.06050229532200105
16,10-14-21-30,4,0.2494725019681714,30x212,0.042352299991762266,10,0.07104860455880736,0.3197301732682324,14,0.09983415276930017,0.15182025758550252,21,0.057805062590062,0.08716110651589527,30,0.06788833699527108,0.06283686400931644
17,10-14-21-30,4,0.24661646214988048,30x212,0.04132390001905151,10,0.07367527604932203,0.3607575810377986,14,0.12243815277603845,0.13399521230233444,21,0.06673123434123725,0.09717211858225838,30,0.06144040379872842,0.06862671096265058
18,10-14-21-30,4,0.2367244828143258,30x212,0.034809600008884445,10,0.05928623951741652,0.3125259680083784,14,0.08680059255447105,0.15373628352783233,21,0.058126577608749015,0.10919806844882302,30,0.07176244651992544,0.057930592284225826
19,10-14-21-30,4,0.24655206876523486,30x212,0.041292999987490475,10,0.06152207679704104,0.36897059788881825,14,0.11376917696587975,0.1512326612616377,21,0.1567217958139424,0.10860914579167984,30,0.0548147780930293,0.07951295430055239
20,10-14-21-30,4,0.23688846466581004,30x212,0.037482499988982454,10,0.06551175964579407,0.3762968258073448,14,0.08120070967988763,0.177212022583159,21,0.061620698488417454,0.10498355652941192,30,0.0648914887770398,0.06304042714564347
21,10-14-21-30,4,0.24386990395838098,30x212,0.038671899994369596,10,0.061955513156543324,0.3756072986892492,14,0.10758947606588735,0.177867275210905,21,0.07769544698861419,0.08671443710798063,30,0.059444656719222985,0.05785475018669732
22,10-14-21-30,4,0.24853849201492825,30x212,0.04245130001800135,10,0.059053227074214926,0.35897765359064543,14,0.08037885194697134,0.17313338018519817,21,0.09810429888024255,0.11281128641787032,30,0.09193611848178285,0.08160647084085101
23,10-14-21-30,4,0.2337808801740969,30x212,0.04303289999370463,10,0.06038488953249347,0.41692002262277505,14,0.10730413175776583,0.17290460807875238,21,0.058641537108636656,0.1237845509865808,30,0.054352065664721824,0.08864119738871425
24,10-14-21-30,4,0.257805262687358,30x212,0.037897300004260615,10,0.07188839049684188,0.30213225223102347,14,0.08763326478314917,0.15165388820883371,21,0.100470969797438,0.10130728929078754,30,0.08926049125904165,0.08594260646639718
25,10-14-21-30,4,0.23550035108959866,30x212,0.036310199997387826,10,0.07718867992225467,0.3239972275864988,14,0.10159979169820751,0.13624670932584143,21,0.05191617817460943,0.10851291098600531,30,0.06612669752588035,0.06801065490494344
26,10-14-21-30,4,0.2500812003746609,30x212,0.03614209999796003,10,0.06945359812417864,0.35789893848103005,14,0.07619666928217785,0.19664445637785916,21,0.09348003117082003,0.1318019387839666,30,0.06487574106186061,0.09750908637888697
