clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,36,160,0,4,0.98,0.9,1.0,1.0,0.95,40
AS,29,157,3,11,0.93,0.725,0.98125,0.90625,0.8531249999999999,40
MR,34,148,12,6,0.91,0.85,0.925,0.7391304347826086,0.8875,40
MS,35,146,14,5,0.905,0.875,0.9125,0.7142857142857143,0.89375,40
MVP,33,156,4,7,0.945,0.825,0.975,0.8918918918918919,0.8999999999999999,40
PROMEDIO_MACRO,167,767,33,33,0.9340000000000002,0.835,0.95875,0.850311608192043,0.896875,200
