epoca,loss_train,loss_val
1,1.6159987763354653,1.6040639877319336
2,1.5574352145195007,1.4718174934387207
3,1.327073900323165,0.9816286563873291
4,0.9938987822909104,0.8298056125640869
5,0.8412947137104837,0.7273628115653992
6,0.6873085906631068,0.6781910061836243
7,0.6379732724867369,0.5874469876289368
8,0.5827635291375612,0.59815514087677
9,0.4966764508893615,0.5258909463882446
10,0.4063667823609553,0.5571749806404114
11,0.3691726809269504,0.5297413468360901
12,0.31760176133952644,0.6027024984359741
13,0.28163459730383594,0.6006000638008118
14,0.2288916559007607,0.555982768535614
15,0.21922057435700767,0.6212682127952576
16,0.19023969941037266,0.5652435421943665
17,0.17819008123325675,0.6793744564056396
18,0.16670964347002537,0.6333395838737488
19,0.1747504991577252,0.5626491904258728
