,N,AS,MR,MS,MVP
N,81.5,0.0,14.499999999999998,0.0,4.0
AS,0.0,54.50000000000001,43.5,0.0,2.0
MR,0.5,1.0,89.5,2.0,7.000000000000001
MS,0.5,2.5,20.0,68.0,9.0
MVP,10.5,7.5,12.5,3.0,66.5
