,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,1,1
real_AS,0,29,1,6,4
real_MR,1,9,23,5,2
real_MS,1,0,0,37,2
real_MVP,0,1,4,4,31
