clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,157,3,2,0.975,0.95,0.98125,0.926829268292683,0.965625,40
AS,28,157,3,12,0.925,0.7,0.98125,0.9032258064516129,0.840625,40
MR,34,150,10,6,0.92,0.85,0.9375,0.7727272727272727,0.89375,40
MS,37,152,8,3,0.945,0.925,0.95,0.8222222222222222,0.9375,40
MVP,33,154,6,7,0.935,0.825,0.9625,0.8461538461538461,0.89375,40
PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.8542316831695272,0.90625,200
