base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
original,ONMF_W1,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8657129657129656,0.9125,200
original,ONMF_W1,2,PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475,0.7976263045130969,0.86875,200
original,ONMF_W1,3,PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.8200000000000001,0.9550000000000001,0.8240035987404408,0.8875,200
original,ONMF_W1,4,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.8542316831695272,0.90625,200
original,ONMF_W1,5,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.840946806816372,0.9,200
