clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,34,150,10,6,0.92,0.85,0.9375,0.7727272727272727,0.89375,40
AS,28,146,14,12,0.87,0.7,0.9125,0.6666666666666666,0.8062499999999999,40
MR,24,147,13,16,0.855,0.6,0.91875,0.6486486486486487,0.7593749999999999,40
MS,29,141,19,11,0.85,0.725,0.88125,0.6041666666666666,0.803125,40
MVP,19,150,10,21,0.845,0.475,0.9375,0.6551724137931034,0.70625,40
PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9175000000000001,0.6694763337004715,0.79375,200
