,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,1,0,2,0
real_AS,0,34,2,4,0
real_MR,0,7,31,2,0
real_MS,0,7,1,32,0
real_MVP,8,5,7,10,10
