,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,1,1,1
real_AS,0,24,4,7,5
real_MR,0,11,20,5,4
real_MS,6,14,1,14,5
real_MVP,12,6,3,2,17
