indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,10-8-6,3,0.26354002446380237,126x6,6x212,10,0.06681057313835524,0.3928881729364507,0.007973799998580944,8,0.2099525455831148,0.2391544517312704,0.0031861000024946406,6,0.3037027997190166,0.23419782175981385,0.0030504000023938715
1,N,New_N_002.wav,10-8-6,3,0.21461136371205086,126x6,6x212,10,0.06115734382872279,0.37122555396080664,0.007622599994647317,8,0.12817756663067573,0.2055414078402412,0.0033712000004015863,6,0.2838767391463237,0.1719618659046937,0.0027765000049839728
2,N,New_N_003.wav,10-8-6,3,0.2319036033567507,126x6,6x212,10,0.0646034317495872,0.36246256560368695,0.007621800003107637,8,0.14675030155636612,0.20980120142469266,0.003414499995415099,6,0.30857811157231724,0.22207433081449723,0.0026702000031946227
3,N,New_N_004.wav,10-8-6,3,0.24076144041153816,126x6,6x212,10,0.0668861645952475,0.3448538935174147,0.007625700003700331,8,0.2281024993703856,0.2016830536206283,0.0028469999961089343,6,0.2854242328265851,0.14720162127145675,0.0027020999987144023
4,N,New_N_005.wav,10-8-6,3,0.2320046022519991,126x6,6x212,10,0.06681615204490755,0.34331445825852,0.007647899998119101,8,0.21802048605662352,0.22341822508705755,0.0029238999995868653,6,0.3474492074921192,0.1860809801162987,0.0027336999992257915
5,N,New_N_006.wav,10-8-6,3,0.22881527654117584,126x6,6x212,10,0.07019098790419794,0.3395757793991208,0.007753899997624103,8,0.21360667992478236,0.19084508621469312,0.003226500004529953,6,0.34473583712134137,0.18678069724685242,0.0027292000013403594
6,N,New_N_007.wav,10-8-6,3,0.25835893628857987,126x6,6x212,10,0.06182090427054762,0.3667521317253434,0.007572700000309851,8,0.17901036470434803,0.20480338572143944,0.0046029000004637055,6,0.36631171568036003,0.13946771856653523,0.004211200001009274
7,N,New_N_008.wav,10-8-6,3,0.21766609445015603,126x6,6x212,10,0.05669710467968685,0.34490414397973523,0.008471699999063276,8,0.1905384094931617,0.21255841393819155,0.004061899999214802,6,0.30387261295610196,0.1881603026421102,0.002761200004897546
8,N,New_N_009.wav,10-8-6,3,0.27627124329771235,126x6,6x212,10,0.058239813192381674,0.34715251683464715,0.00791209999442799,8,0.27134930482565206,0.19087991159767922,0.003023199999006465,6,0.3626807813628654,0.20428082556481314,0.0028707000019494444
9,N,New_N_010.wav,10-8-6,3,0.23594456436650232,126x6,6x212,10,0.05909955267431485,0.33127047310067625,0.008312899997690693,8,0.22033791548448053,0.19338662487764507,0.0028238000013516285,6,0.2963773859378934,0.1562379846412461,0.0025687000015750527
10,N,New_N_011.wav,10-8-6,3,0.2482310548960567,126x6,6x212,10,0.07313840331949643,0.37496962412829593,0.006946800000150688,8,0.2054511194678938,0.1982394759125661,0.0032285999986925162,6,0.3168236224422275,0.1977872596274138,0.0025253999992855825
11,N,New_N_012.wav,10-8-6,3,0.22021917731869922,126x6,6x212,10,0.07084415181008981,0.3094849729539432,0.006764100005966611,8,0.14586566569116452,0.17228717982663014,0.0031406999987666495,6,0.2693670803516331,0.1534942535510432,0.0025347000046167523
12,N,New_N_013.wav,10-8-6,3,0.21462610358484344,126x6,6x212,10,0.06471269163153355,0.35648861279520716,0.00662690000172006,8,0.21195142064554248,0.22609445465778916,0.002795400003378745,6,0.3193808429423735,0.19795550480522292,0.002675999996426981
13,N,New_N_014.wav,10-8-6,3,0.23687625982999663,126x6,6x212,10,0.06449428614174924,0.37686016659617594,0.0065885999938473105,8,0.23207381850551703,0.21549499593206603,0.0029681999949389137,6,0.30814135113631935,0.18319901336887182,0.0023194999957922846
14,N,New_N_015.wav,10-8-6,3,0.21461343575070066,126x6,6x212,10,0.06705701714053351,0.3231880190747862,0.007003999999142252,8,0.19547934893634283,0.23154533843166053,0.002477900001395028,6,0.21915860150490626,0.21153889619715857,0.0023434000031556934
15,N,New_N_016.wav,10-8-6,3,0.2464829006660003,126x6,6x212,10,0.06709054331870694,0.33422075314850885,0.007383299998764414,8,0.23636649034560864,0.16746297688527978,0.0025151000008918345,6,0.2669586088881792,0.1290519515082547,0.0023310000033234246
16,N,New_N_017.wav,10-8-6,3,0.28571193375006193,126x6,6x212,10,0.07104860574531661,0.31973017609706794,0.006441099998482969,8,0.18952192185897473,0.17938014665630128,0.003289399995992426,6,0.32837236389853103,0.18144605232141092,0.0025236000001314096
17,N,New_N_018.wav,10-8-6,3,0.23800384185752244,126x6,6x212,10,0.0736752765299382,0.36075757763523647,0.00663650000205962,8,0.17108067902466478,0.17553721168510808,0.003863000005367212,6,0.31244283907551124,0.1649961479138652,0.0031740999984322116
18,N,New_N_019.wav,10-8-6,3,0.23873927369161674,126x6,6x212,10,0.05928623956190954,0.3125259673942836,0.006659799997578375,8,0.16244225974830528,0.21479915445249873,0.003395699997781776,6,0.29868397450184964,0.2202551471370101,0.0023977000018930994
