,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,2,0,1,2
real_AS,0,39,0,0,1
real_MR,0,7,30,2,1
real_MS,3,6,0,31,0
real_MVP,5,5,1,2,27
