distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
12-10-8-5-4,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9400000000000001,0.8187048708372238,0.85,200
12-10-8-5-4,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,153,753,47,47,0.9059999999999999,0.765,0.9412499999999999,0.7961586687902477,0.853125,200
12-10-8-5-4,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,153,753,47,47,0.906,0.7649999999999999,0.9412499999999999,0.7967623604465711,0.853125,200
12-10-8-5-4,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9574999999999999,0.8504870001580528,0.89375,200
12-10-8-5-4,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,152,752,48,48,0.9039999999999999,0.76,0.9400000000000001,0.8108272107391826,0.85,200
12-10-8-5-4,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,129,729,71,71,0.858,0.6449999999999999,0.9112500000000001,0.6569027960385234,0.778125,200
12-10-8-5-4,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,121,721,79,79,0.842,0.605,0.9012499999999999,0.6493200498132005,0.753125,200
12-10-8-5-4,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,141,741,59,59,0.882,0.705,0.9262499999999999,0.7346897920846239,0.815625,200
12-10-8-5-4,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,125,725,75,75,0.85,0.625,0.90625,0.6420718248728772,0.765625,200
12-10-8-5-4,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.6150000000000001,0.9037499999999999,0.6648160861089922,0.759375,200
12-10-8-5-4,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9100000000000001,0.9775,0.9103539150907572,0.94375,200
12-10-8-5-4,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8806283689210519,0.925,200
12-10-8-5-4,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8740825637031268,0.921875,200
12-10-8-5-4,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8849196161134543,0.928125,200
12-10-8-5-4,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9157955423149067,0.9375,200
12-10-8-5-4,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,154,754,46,46,0.908,0.7699999999999999,0.9425000000000001,0.7974627688913403,0.85625,200
12-10-8-5-4,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,143,743,57,57,0.8860000000000001,0.7150000000000001,0.9287500000000002,0.7184765184765185,0.821875,200
12-10-8-5-4,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9350000000000002,0.7478648376346586,0.8375,200
12-10-8-5-4,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,152,752,48,48,0.9040000000000001,0.76,0.9400000000000001,0.7616311214917486,0.85,200
12-10-8-5-4,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262499999999999,0.7111904761904763,0.815625,200
12-10-8-5-4,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.9550000000000001,0.9887500000000001,0.9561007121699123,0.971875,200
12-10-8-5-4,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9016101790520394,0.9375,200
12-10-8-5-4,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9287750222040035,0.953125,200
12-10-8-5-4,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9518796992481203,0.96875,200
12-10-8-5-4,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9599552351798822,0.975,200
12-10-8-5-4,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8339755006989321,0.896875,200
12-10-8-5-4,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8876414946841777,0.928125,200
12-10-8-5-4,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.96125,0.8590250396813754,0.903125,200
12-10-8-5-4,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,172,772,28,28,0.9440000000000002,0.86,0.9650000000000001,0.8717965291118001,0.9125,200
12-10-8-5-4,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8427366087057999,0.9,200
