indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
100,SNR_-8db,N,New_N_101.wav,10,DeepONMF_H1,1,0.38691158660754915,10x212,0.007928199949674308,10,0.38691158660754915,0.2773782370153092,0.007292099995538592
101,SNR_-8db,N,New_N_102.wav,10,DeepONMF_H1,1,0.38613951895370785,10x212,0.007420799927785993,10,0.38613951895370785,0.3038837036569889,0.006881300010718405
102,SNR_-8db,N,New_N_103.wav,10,DeepONMF_H1,1,0.3850390513663432,10x212,0.007808099966496229,10,0.3850390513663432,0.3084812548022035,0.007041699951514602
103,SNR_-8db,N,New_N_104.wav,10,DeepONMF_H1,1,0.38886309455203516,10x212,0.007969300029799342,10,0.38886309455203516,0.3035290510081696,0.007249000016599894
104,SNR_-8db,N,New_N_105.wav,10,DeepONMF_H1,1,0.3813295647204209,10x212,0.007696100044995546,10,0.3813295647204209,0.3494845115609983,0.006975000025704503
105,SNR_-8db,N,New_N_106.wav,10,DeepONMF_H1,1,0.3881540163253729,10x212,0.008084699977189302,10,0.3881540163253729,0.3039084237059869,0.007261899998411536
106,SNR_-8db,N,New_N_107.wav,10,DeepONMF_H1,1,0.3870216441259015,10x212,0.00742569996509701,10,0.3870216441259015,0.3213862072274455,0.0068434999557211995
107,SNR_-8db,N,New_N_108.wav,10,DeepONMF_H1,1,0.38645729636536,10x212,0.007680200040340424,10,0.38645729636536,0.30426871063856487,0.006940399995073676
108,SNR_-8db,N,New_N_109.wav,10,DeepONMF_H1,1,0.38751451014868055,10x212,0.0069414000026881695,10,0.38751451014868055,0.30464558905140104,0.00632029992993921
109,SNR_-8db,N,New_N_110.wav,10,DeepONMF_H1,1,0.3850831025537225,10x212,0.007757200044579804,10,0.3850831025537225,0.34471789197416886,0.007031300105154514
110,SNR_-8db,N,New_N_111.wav,10,DeepONMF_H1,1,0.38790807916965786,10x212,0.007111300015822053,10,0.38790807916965786,0.303469149474079,0.006426700041629374
111,SNR_-8db,N,New_N_112.wav,10,DeepONMF_H1,1,0.384726013468114,10x212,0.007395399967208505,10,0.384726013468114,0.3052900191110051,0.0065826999489218
112,SNR_-8db,N,New_N_113.wav,10,DeepONMF_H1,1,0.3870991223117168,10x212,0.006987600005231798,10,0.38709912231171684,0.2598994759161543,0.006426200037822127
113,SNR_-8db,N,New_N_114.wav,10,DeepONMF_H1,1,0.38103750167706896,10x212,0.00696939998306334,10,0.38103750167706896,0.33942767493270215,0.006279299966990948
114,SNR_-8db,N,New_N_115.wav,10,DeepONMF_H1,1,0.3853044456829216,10x212,0.007752200006507337,10,0.3853044456829216,0.34023180254280067,0.007084299926646054
115,SNR_-8db,N,New_N_116.wav,10,DeepONMF_H1,1,0.3847763106689042,10x212,0.006899500032886863,10,0.3847763106689042,0.322124891649581,0.0063423000974580646
116,SNR_-8db,N,New_N_117.wav,10,DeepONMF_H1,1,0.38255330829078,10x212,0.007707400014624,10,0.38255330829078,0.33882140927789034,0.006916900048963726
117,SNR_-8db,N,New_N_118.wav,10,DeepONMF_H1,1,0.3920232307713545,10x212,0.007060599979013205,10,0.3920232307713545,0.28460262727861846,0.006481799995526671
118,SNR_-8db,N,New_N_119.wav,10,DeepONMF_H1,1,0.3794160278047102,10x212,0.0076694999588653445,10,0.3794160278047102,0.3417561124440247,0.006784699973650277
119,SNR_-8db,N,New_N_120.wav,10,DeepONMF_H1,1,0.3875690499605435,10x212,0.00699299992993474,10,0.3875690499605435,0.2900918470696605,0.006421700003556907
120,SNR_-8db,N,New_N_121.wav,10,DeepONMF_H1,1,0.3860983782388953,10x212,0.007152999984100461,10,0.3860983782388953,0.29913579562182296,0.006443899939768016
121,SNR_-8db,N,New_N_122.wav,10,DeepONMF_H1,1,0.3837256765038668,10x212,0.007248500012792647,10,0.3837256765038668,0.3174552145288286,0.0065593000035732985
122,SNR_-8db,N,New_N_123.wav,10,DeepONMF_H1,1,0.38378916823127573,10x212,0.007190700038336217,10,0.38378916823127573,0.307753777381564,0.006477799965068698
123,SNR_-8db,N,New_N_124.wav,10,DeepONMF_H1,1,0.3907960938662262,10x212,0.00776080007199198,10,0.3907960938662262,0.30052525177972056,0.007034000009298325
124,SNR_-8db,N,New_N_125.wav,10,DeepONMF_H1,1,0.3902233768863709,10x212,0.006992800044827163,10,0.3902233768863709,0.30981618975341807,0.006436800002120435
125,SNR_-8db,N,New_N_126.wav,10,DeepONMF_H1,1,0.38971762513344593,10x212,0.007560999947600067,10,0.389717625133446,0.2675589862863069,0.006795099936425686
126,SNR_-8db,N,New_N_127.wav,10,DeepONMF_H1,1,0.38261649641485196,10x212,0.006922099972143769,10,0.38261649641485196,0.31324077740801626,0.006363800028339028
127,SNR_-8db,N,New_N_128.wav,10,DeepONMF_H1,1,0.3844377712507485,10x212,0.007068799925036728,10,0.3844377712507485,0.3138746334142211,0.0065061000641435385
128,SNR_-8db,N,New_N_129.wav,10,DeepONMF_H1,1,0.38679782637315685,10x212,0.007227399968542159,10,0.38679782637315685,0.2896895092448809,0.006520299939438701
129,SNR_-8db,N,New_N_130.wav,10,DeepONMF_H1,1,0.38299809839168314,10x212,0.007060199975967407,10,0.38299809839168314,0.3381455562886781,0.006337599945254624
130,SNR_-8db,N,New_N_131.wav,10,DeepONMF_H1,1,0.3866854775466391,10x212,0.0073890999192371964,10,0.3866854775466391,0.29774344725471025,0.006762000033631921
131,SNR_-8db,N,New_N_132.wav,10,DeepONMF_H1,1,0.3831780806735297,10x212,0.0069691999815404415,10,0.38317808067352976,0.29147294284019504,0.0063208999345079064
132,SNR_-8db,N,New_N_133.wav,10,DeepONMF_H1,1,0.38062648366949947,10x212,0.007573499926365912,10,0.38062648366949947,0.3135393439437745,0.0068627999862656
133,SNR_-8db,N,New_N_134.wav,10,DeepONMF_H1,1,0.3868300621569147,10x212,0.007019100012257695,10,0.3868300621569147,0.2760676650607116,0.006355099962092936
134,SNR_-8db,N,New_N_135.wav,10,DeepONMF_H1,1,0.380920241973551,10x212,0.007634100038558245,10,0.380920241973551,0.33238000559051,0.006999200093559921
135,SNR_-8db,N,New_N_136.wav,10,DeepONMF_H1,1,0.38538115331432266,10x212,0.007050299900583923,10,0.38538115331432266,0.2955990683502919,0.006526599987410009
136,SNR_-8db,N,New_N_137.wav,10,DeepONMF_H1,1,0.3838506263278739,10x212,0.007292800000868738,10,0.3838506263278739,0.3169957477126765,0.006317500025033951
137,SNR_-8db,N,New_N_138.wav,10,DeepONMF_H1,1,0.3832898634205905,10x212,0.007762699970044196,10,0.38328986342059046,0.32110200671794004,0.007141100009903312
138,SNR_-8db,N,New_N_139.wav,10,DeepONMF_H1,1,0.38388437085639454,10x212,0.00692049995996058,10,0.38388437085639454,0.3107107703715534,0.006253100000321865
139,SNR_-8db,N,New_N_140.wav,10,DeepONMF_H1,1,0.3830242506468678,10x212,0.00840819999575615,10,0.3830242506468678,0.26339360879638496,0.007765299989841878
140,SNR_-8db,N,New_N_141.wav,10,DeepONMF_H1,1,0.3829783766719144,10x212,0.007049200008623302,10,0.3829783766719144,0.28778115709837765,0.006479600095190108
141,SNR_-8db,N,New_N_142.wav,10,DeepONMF_H1,1,0.38024018844974367,10x212,0.007469399948604405,10,0.38024018844974367,0.3102649344057214,0.006809900049120188
142,SNR_-8db,N,New_N_143.wav,10,DeepONMF_H1,1,0.3833201738400761,10x212,0.006867100019007921,10,0.3833201738400761,0.2938211899107909,0.0064001999562606215
