indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,20-15-11-8,4,0.3436597374592367,8x212,0.04978050000499934,20,0.039420294066474425,0.34345901370393306,15,0.20001989393071473,0.18360902724366207,11,0.28138925439351153,0.13991313420624432,8,0.32038753481026383,0.14897002226441636
1,20-15-11-8,4,0.33521310682773275,8x212,0.04102870001224801,20,0.04388184210167848,0.3718621797724546,15,0.18041530233241046,0.17726820953361125,11,0.3079669185545314,0.1313041474678798,8,0.3882843178524046,0.13867078282731496
2,20-15-11-8,4,0.3395368231056074,8x212,0.037403800000902265,20,0.03744012530412143,0.39055318542486916,15,0.17648798526197,0.16805525935048218,11,0.3203539045857154,0.13674936247921116,8,0.3545928487025551,0.12329695478116842
3,20-15-11-8,4,0.3394619661133658,8x212,0.04354459999012761,20,0.042038779014821274,0.35797285162405246,15,0.2134778953496146,0.16842395653873668,11,0.2924358559484932,0.12598635747242953,8,0.31647943117364713,0.11831239056814516
4,20-15-11-8,4,0.35294856336886216,8x212,0.03827829999499954,20,0.04363972974888305,0.38900857446206993,15,0.22009703953004942,0.14596603832793476,11,0.35798356442114737,0.1308083683565524,8,0.3588575602686828,0.10304194857065029
5,20-15-11-8,4,0.3197782690158158,8x212,0.04184200000599958,20,0.041512894985472365,0.36953415476501755,15,0.20158243405778695,0.1834565299026531,11,0.3039222338708224,0.16188899561133702,8,0.36401781796985794,0.17668569728559033
6,20-15-11-8,4,0.3885764355210569,8x212,0.05015079997247085,20,0.04004258856647152,0.3787006845715144,15,0.2151267279607732,0.17872143050857567,11,0.30208673014119997,0.1322222405091962,8,0.3632370716919955,0.13125031122644779
7,20-15-11-8,4,0.3073440759223791,8x212,0.044511099986266345,20,0.04299372052212744,0.3715303571213857,15,0.1958954537850152,0.18732586748402688,11,0.3034657057077989,0.15465491768244263,8,0.33615399760703085,0.1397111114133414
8,20-15-11-8,4,0.33127837223846773,8x212,0.05400199998985045,20,0.040087787842082126,0.4083340194597364,15,0.22981844060949774,0.1380981291456078,11,0.3279185411552756,0.10773642744539776,8,0.40774889385201324,0.096733835924233
9,20-15-11-8,4,0.3758028087335514,8x212,0.05302089999895543,20,0.04051797325409531,0.3945205674712955,15,0.2117238153876108,0.16822592105817788,11,0.3450242140726391,0.12441596600821106,8,0.3490204724892814,0.1303508592490405
10,20-15-11-8,4,0.32204239369107696,8x212,0.03660200000740588,20,0.04210212867913064,0.392644084373567,15,0.2218529608782185,0.1924803741116191,11,0.3113615583652742,0.12059034690850241,8,0.37121767356032553,0.1191167228324571
11,20-15-11-8,4,0.40175863214435575,8x212,0.04032359999837354,20,0.04536748694618549,0.39051807366507,15,0.1900150513402564,0.15129291637178133,11,0.32578893567415995,0.13295305001642288,8,0.4047601182055704,0.13281908302252732
12,20-15-11-8,4,0.3770732511274431,8x212,0.03800639999099076,20,0.04748153214032557,0.37300604800653525,15,0.23443275878276518,0.19654062750692566,11,0.31827660402678887,0.14697751046397856,8,0.37866985080543714,0.14227561867891358
13,20-15-11-8,4,0.37335532733621835,8x212,0.04934790002880618,20,0.038755233125190455,0.33331042480038925,15,0.21192060567606424,0.178862227719764,11,0.30748953946564217,0.13647115644373267,8,0.40880212449336967,0.1509646918481616
