clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,36,157,3,4,0.965,0.9,0.98125,0.9230769230769231,0.940625,40
AS,36,156,4,4,0.96,0.9,0.975,0.9,0.9375,40
MR,36,147,13,4,0.915,0.9,0.91875,0.7346938775510204,0.909375,40
MS,34,158,2,6,0.96,0.85,0.9875,0.9444444444444444,0.91875,40
MVP,30,154,6,10,0.92,0.75,0.9625,0.8333333333333334,0.85625,40
PROMEDIO_MACRO,172,772,28,28,0.944,0.8600000000000001,0.9650000000000001,0.8671097156811441,0.9125,200
